path,datetime,type,burst
2024-09-19\UMICH_20240919_204500_59.fit,2024-09-19 20:45:00,0,0
2024-09-20\UMICH_20240920_063000_59.fit,2024-09-20 06:30:00,0,0
2024-09-20\UMICH_20240920_064500_59.fit,2024-09-20 06:45:00,0,0
2024-09-20\UMICH_20240920_070000_59.fit,2024-09-20 07:00:00,0,0
2024-09-20\UMICH_20240920_071500_59.fit,2024-09-20 07:15:00,0,0
2024-09-20\UMICH_20240920_073000_59.fit,2024-09-20 07:30:00,0,0
2024-09-20\UMICH_20240920_074500_59.fit,2024-09-20 07:45:00,0,0
2024-09-20\UMICH_20240920_080000_59.fit,2024-09-20 08:00:00,0,0
2024-09-20\UMICH_20240920_081500_59.fit,2024-09-20 08:15:00,0,0
2024-09-20\UMICH_20240920_083000_59.fit,2024-09-20 08:30:00,0,0
2024-09-20\UMICH_20240920_084500_59.fit,2024-09-20 08:45:00,0,0
2024-09-20\UMICH_20240920_090000_59.fit,2024-09-20 09:00:00,0,0
2024-09-20\UMICH_20240920_091500_59.fit,2024-09-20 09:15:00,0,0
2024-09-20\UMICH_20240920_093000_59.fit,2024-09-20 09:30:00,0,0
2024-09-20\UMICH_20240920_094500_59.fit,2024-09-20 09:45:00,0,0
2024-09-20\UMICH_20240920_100000_59.fit,2024-09-20 10:00:00,0,0
2024-09-20\UMICH_20240920_101500_59.fit,2024-09-20 10:15:00,0,0
2024-09-20\UMICH_20240920_103000_59.fit,2024-09-20 10:30:00,0,0
2024-09-20\UMICH_20240920_104500_59.fit,2024-09-20 10:45:00,0,0
2024-09-20\UMICH_20240920_105959_59.fit,2024-09-20 10:59:59,0,0
2024-09-20\UMICH_20240920_111459_59.fit,2024-09-20 11:14:59,0,0
2024-09-20\UMICH_20240920_112959_59.fit,2024-09-20 11:29:59,0,0
2024-09-20\UMICH_20240920_114459_59.fit,2024-09-20 11:44:59,0,0
2024-09-20\UMICH_20240920_115959_59.fit,2024-09-20 11:59:59,0,0
2024-09-20\UMICH_20240920_121459_59.fit,2024-09-20 12:14:59,0,0
2024-09-20\UMICH_20240920_123000_59.fit,2024-09-20 12:30:00,0,0
2024-09-20\UMICH_20240920_124500_59.fit,2024-09-20 12:45:00,0,0
2024-09-20\UMICH_20240920_130000_59.fit,2024-09-20 13:00:00,0,0
2024-09-20\UMICH_20240920_131500_59.fit,2024-09-20 13:15:00,0,0
2024-09-20\UMICH_20240920_133000_59.fit,2024-09-20 13:30:00,0,0
2024-09-20\UMICH_20240920_134500_59.fit,2024-09-20 13:45:00,0,0
2024-09-20\UMICH_20240920_140000_59.fit,2024-09-20 14:00:00,0,0
2024-09-20\UMICH_20240920_141500_59.fit,2024-09-20 14:15:00,0,0
2024-09-20\UMICH_20240920_143000_59.fit,2024-09-20 14:30:00,0,0
2024-09-20\UMICH_20240920_144500_59.fit,2024-09-20 14:45:00,0,0
2024-09-20\UMICH_20240920_150000_59.fit,2024-09-20 15:00:00,0,0
2024-09-20\UMICH_20240920_151500_59.fit,2024-09-20 15:15:00,0,0
2024-09-20\UMICH_20240920_153000_59.fit,2024-09-20 15:30:00,0,0
2024-09-20\UMICH_20240920_154500_59.fit,2024-09-20 15:45:00,0,0
2024-09-20\UMICH_20240920_160000_59.fit,2024-09-20 16:00:00,0,0
2024-09-20\UMICH_20240920_161500_59.fit,2024-09-20 16:15:00,0,0
2024-09-20\UMICH_20240920_163000_59.fit,2024-09-20 16:30:00,0,0
2024-09-20\UMICH_20240920_164500_59.fit,2024-09-20 16:45:00,0,0
2024-09-20\UMICH_20240920_170000_59.fit,2024-09-20 17:00:00,0,0
2024-09-20\UMICH_20240920_171500_59.fit,2024-09-20 17:15:00,0,0
2024-09-20\UMICH_20240920_173000_59.fit,2024-09-20 17:30:00,0,0
2024-09-20\UMICH_20240920_174500_59.fit,2024-09-20 17:45:00,0,0
2024-09-20\UMICH_20240920_180000_59.fit,2024-09-20 18:00:00,0,0
2024-09-20\UMICH_20240920_181500_59.fit,2024-09-20 18:15:00,0,0
2024-09-20\UMICH_20240920_183000_59.fit,2024-09-20 18:30:00,0,0
2024-09-20\UMICH_20240920_184500_59.fit,2024-09-20 18:45:00,0,0
2024-09-20\UMICH_20240920_190000_59.fit,2024-09-20 19:00:00,0,0
2024-09-20\UMICH_20240920_191500_59.fit,2024-09-20 19:15:00,0,0
2024-09-20\UMICH_20240920_193000_59.fit,2024-09-20 19:30:00,0,0
2024-09-20\UMICH_20240920_194500_59.fit,2024-09-20 19:45:00,0,0
2024-09-20\UMICH_20240920_200000_59.fit,2024-09-20 20:00:00,0,0
2024-09-20\UMICH_20240920_201500_59.fit,2024-09-20 20:15:00,0,0
2024-09-20\UMICH_20240920_203000_59.fit,2024-09-20 20:30:00,0,0
2024-09-20\UMICH_20240920_204500_59.fit,2024-09-20 20:45:00,0,0
2024-09-21\UMICH_20240921_063000_59.fit,2024-09-21 06:30:00,0,0
2024-09-21\UMICH_20240921_064500_59.fit,2024-09-21 06:45:00,0,0
2024-09-21\UMICH_20240921_070000_59.fit,2024-09-21 07:00:00,0,0
2024-09-21\UMICH_20240921_071500_59.fit,2024-09-21 07:15:00,0,0
2024-09-21\UMICH_20240921_073000_59.fit,2024-09-21 07:30:00,0,0
2024-09-21\UMICH_20240921_074500_59.fit,2024-09-21 07:45:00,0,0
2024-09-21\UMICH_20240921_080000_59.fit,2024-09-21 08:00:00,0,0
2024-09-21\UMICH_20240921_081500_59.fit,2024-09-21 08:15:00,0,0
2024-09-21\UMICH_20240921_083000_59.fit,2024-09-21 08:30:00,0,0
2024-09-21\UMICH_20240921_084500_59.fit,2024-09-21 08:45:00,0,0
2024-09-21\UMICH_20240921_090000_59.fit,2024-09-21 09:00:00,0,0
2024-09-21\UMICH_20240921_091500_59.fit,2024-09-21 09:15:00,0,0
2024-09-21\UMICH_20240921_093000_59.fit,2024-09-21 09:30:00,0,0
2024-09-21\UMICH_20240921_094500_59.fit,2024-09-21 09:45:00,0,0
2024-09-21\UMICH_20240921_100000_59.fit,2024-09-21 10:00:00,0,0
2024-09-21\UMICH_20240921_101500_59.fit,2024-09-21 10:15:00,0,0
2024-09-21\UMICH_20240921_103000_59.fit,2024-09-21 10:30:00,0,0
2024-09-21\UMICH_20240921_104500_59.fit,2024-09-21 10:45:00,0,0
2024-09-21\UMICH_20240921_105959_59.fit,2024-09-21 10:59:59,0,0
2024-09-21\UMICH_20240921_111500_59.fit,2024-09-21 11:15:00,0,0
2024-09-21\UMICH_20240921_112959_59.fit,2024-09-21 11:29:59,0,0
2024-09-21\UMICH_20240921_114459_59.fit,2024-09-21 11:44:59,0,0
2024-09-21\UMICH_20240921_115959_59.fit,2024-09-21 11:59:59,0,0
2024-09-21\UMICH_20240921_121459_59.fit,2024-09-21 12:14:59,0,0
2024-09-21\UMICH_20240921_123000_59.fit,2024-09-21 12:30:00,0,0
2024-09-21\UMICH_20240921_124500_59.fit,2024-09-21 12:45:00,0,0
2024-09-21\UMICH_20240921_130000_59.fit,2024-09-21 13:00:00,0,0
2024-09-21\UMICH_20240921_131500_59.fit,2024-09-21 13:15:00,0,0
2024-09-21\UMICH_20240921_133000_59.fit,2024-09-21 13:30:00,0,0
2024-09-21\UMICH_20240921_134500_59.fit,2024-09-21 13:45:00,0,0
2024-09-21\UMICH_20240921_140000_59.fit,2024-09-21 14:00:00,0,0
2024-09-21\UMICH_20240921_141500_59.fit,2024-09-21 14:15:00,0,0
2024-09-21\UMICH_20240921_143000_59.fit,2024-09-21 14:30:00,0,0
2024-09-21\UMICH_20240921_144500_59.fit,2024-09-21 14:45:00,0,0
2024-09-21\UMICH_20240921_150000_59.fit,2024-09-21 15:00:00,0,0
2024-09-21\UMICH_20240921_151500_59.fit,2024-09-21 15:15:00,0,0
2024-09-21\UMICH_20240921_153000_59.fit,2024-09-21 15:30:00,0,0
2024-09-21\UMICH_20240921_154500_59.fit,2024-09-21 15:45:00,0,0
2024-09-21\UMICH_20240921_160000_59.fit,2024-09-21 16:00:00,0,0
2024-09-21\UMICH_20240921_161500_59.fit,2024-09-21 16:15:00,0,0
2024-09-21\UMICH_20240921_163000_59.fit,2024-09-21 16:30:00,0,0
2024-09-21\UMICH_20240921_164500_59.fit,2024-09-21 16:45:00,0,0
2024-09-21\UMICH_20240921_170000_59.fit,2024-09-21 17:00:00,0,0
2024-09-21\UMICH_20240921_171500_59.fit,2024-09-21 17:15:00,0,0
2024-09-21\UMICH_20240921_173000_59.fit,2024-09-21 17:30:00,0,0
2024-09-21\UMICH_20240921_174500_59.fit,2024-09-21 17:45:00,0,0
2024-09-21\UMICH_20240921_180000_59.fit,2024-09-21 18:00:00,0,0
2024-09-21\UMICH_20240921_181500_59.fit,2024-09-21 18:15:00,0,0
2024-09-21\UMICH_20240921_183000_59.fit,2024-09-21 18:30:00,0,0
2024-09-21\UMICH_20240921_184500_59.fit,2024-09-21 18:45:00,0,0
2024-09-21\UMICH_20240921_190000_59.fit,2024-09-21 19:00:00,0,0
2024-09-21\UMICH_20240921_191500_59.fit,2024-09-21 19:15:00,0,0
2024-09-21\UMICH_20240921_193000_59.fit,2024-09-21 19:30:00,0,0
2024-09-21\UMICH_20240921_194500_59.fit,2024-09-21 19:45:00,0,0
2024-09-21\UMICH_20240921_200000_59.fit,2024-09-21 20:00:00,0,0
2024-09-21\UMICH_20240921_201500_59.fit,2024-09-21 20:15:00,0,0
2024-09-21\UMICH_20240921_203000_59.fit,2024-09-21 20:30:00,0,0
2024-09-21\UMICH_20240921_204500_59.fit,2024-09-21 20:45:00,0,0
2024-09-22\UMICH_20240922_063000_59.fit,2024-09-22 06:30:00,0,0
2024-09-22\UMICH_20240922_064500_59.fit,2024-09-22 06:45:00,0,0
2024-09-22\UMICH_20240922_070000_59.fit,2024-09-22 07:00:00,0,0
2024-09-22\UMICH_20240922_071500_59.fit,2024-09-22 07:15:00,0,0
2024-09-22\UMICH_20240922_073000_59(1).fit,2024-09-22 07:30:00,0,0
2024-09-22\UMICH_20240922_073000_59.fit,2024-09-22 07:30:00,0,0
2024-09-22\UMICH_20240922_074500_59.fit,2024-09-22 07:45:00,0,0
2024-09-22\UMICH_20240922_080000_59.fit,2024-09-22 08:00:00,0,0
2024-09-22\UMICH_20240922_081500_59.fit,2024-09-22 08:15:00,0,0
2024-09-22\UMICH_20240922_083000_59.fit,2024-09-22 08:30:00,0,0
2024-09-22\UMICH_20240922_084500_59.fit,2024-09-22 08:45:00,0,0
2024-09-22\UMICH_20240922_090000_59.fit,2024-09-22 09:00:00,0,0
2024-09-22\UMICH_20240922_091500_59.fit,2024-09-22 09:15:00,0,0
2024-09-22\UMICH_20240922_093000_59.fit,2024-09-22 09:30:00,0,0
2024-09-22\UMICH_20240922_094500_59.fit,2024-09-22 09:45:00,0,0
2024-09-22\UMICH_20240922_100000_59.fit,2024-09-22 10:00:00,0,0
2024-09-22\UMICH_20240922_101500_59.fit,2024-09-22 10:15:00,0,0
2024-09-22\UMICH_20240922_103000_59.fit,2024-09-22 10:30:00,0,0
2024-09-22\UMICH_20240922_104459_59.fit,2024-09-22 10:44:59,0,0
2024-09-22\UMICH_20240922_105959_59.fit,2024-09-22 10:59:59,0,0
2024-09-22\UMICH_20240922_111459_59.fit,2024-09-22 11:14:59,0,0
2024-09-22\UMICH_20240922_112959_59.fit,2024-09-22 11:29:59,0,0
2024-09-22\UMICH_20240922_114459_59.fit,2024-09-22 11:44:59,0,0
2024-09-22\UMICH_20240922_115959_59.fit,2024-09-22 11:59:59,0,0
2024-09-22\UMICH_20240922_121459_59.fit,2024-09-22 12:14:59,0,0
2024-09-22\UMICH_20240922_123000_59.fit,2024-09-22 12:30:00,0,0
2024-09-22\UMICH_20240922_124500_59.fit,2024-09-22 12:45:00,0,0
2024-09-22\UMICH_20240922_130000_59.fit,2024-09-22 13:00:00,0,0
2024-09-22\UMICH_20240922_131950_01.fit,2024-09-22 13:19:50,0,0
2024-09-22\UMICH_20240922_133450_01.fit,2024-09-22 13:34:50,0,0
2024-09-22\UMICH_20240922_134826_01.fit,2024-09-22 13:48:26,0,0
2024-09-22\UMICH_20240922_140326_01.fit,2024-09-22 14:03:26,0,0
2024-09-22\UMICH_20240922_141858_01.fit,2024-09-22 14:18:58,0,0
2024-09-22\UMICH_20240922_143000_59.fit,2024-09-22 14:30:00,0,0
2024-09-22\UMICH_20240922_144500_59.fit,2024-09-22 14:45:00,0,0
2024-09-22\UMICH_20240922_151822_59.fit,2024-09-22 15:18:22,0,0
2024-09-22\UMICH_20240922_153237_59.fit,2024-09-22 15:32:37,0,0
2024-09-22\UMICH_20240922_154737_59.fit,2024-09-22 15:47:37,0,0
2024-09-22\UMICH_20240922_160237_59.fit,2024-09-22 16:02:37,0,0
2024-09-22\UMICH_20240922_161737_59.fit,2024-09-22 16:17:37,0,0
2024-09-22\UMICH_20240922_163000_59.fit,2024-09-22 16:30:00,0,0
2024-09-22\UMICH_20240922_164500_59.fit,2024-09-22 16:45:00,0,0
2024-09-22\UMICH_20240922_170000_59.fit,2024-09-22 17:00:00,0,0
2024-09-22\UMICH_20240922_171500_59.fit,2024-09-22 17:15:00,0,0
2024-09-22\UMICH_20240922_173000_59.fit,2024-09-22 17:30:00,0,0
2024-09-22\UMICH_20240922_174500_59.fit,2024-09-22 17:45:00,0,0
2024-09-22\UMICH_20240922_180000_59.fit,2024-09-22 18:00:00,0,0
2024-09-22\UMICH_20240922_181500_59.fit,2024-09-22 18:15:00,0,0
2024-09-22\UMICH_20240922_183000_59.fit,2024-09-22 18:30:00,0,0
2024-09-22\UMICH_20240922_184500_59.fit,2024-09-22 18:45:00,0,0
2024-09-22\UMICH_20240922_190000_59.fit,2024-09-22 19:00:00,0,0
2024-09-22\UMICH_20240922_191500_59.fit,2024-09-22 19:15:00,0,0
2024-09-22\UMICH_20240922_193000_59.fit,2024-09-22 19:30:00,0,0
2024-09-22\UMICH_20240922_194500_59.fit,2024-09-22 19:45:00,0,0
2024-09-22\UMICH_20240922_200000_59.fit,2024-09-22 20:00:00,0,0
2024-09-22\UMICH_20240922_201500_59.fit,2024-09-22 20:15:00,0,0
2024-09-22\UMICH_20240922_203000_59.fit,2024-09-22 20:30:00,0,0
2024-09-22\UMICH_20240922_204500_59.fit,2024-09-22 20:45:00,0,0
2024-09-29\UMICH_20240929_063000_59.fit,2024-09-29 06:30:00,0,0
2024-09-29\UMICH_20240929_064500_59.fit,2024-09-29 06:45:00,0,0
2024-09-29\UMICH_20240929_070000_59.fit,2024-09-29 07:00:00,0,0
2024-09-29\UMICH_20240929_071500_59.fit,2024-09-29 07:15:00,0,0
2024-09-29\UMICH_20240929_073000_59.fit,2024-09-29 07:30:00,0,0
2024-09-29\UMICH_20240929_074500_59.fit,2024-09-29 07:45:00,0,0
2024-09-29\UMICH_20240929_080000_59.fit,2024-09-29 08:00:00,0,0
2024-09-29\UMICH_20240929_081500_59.fit,2024-09-29 08:15:00,0,0
2024-09-29\UMICH_20240929_083000_59.fit,2024-09-29 08:30:00,0,0
2024-09-29\UMICH_20240929_084500_59.fit,2024-09-29 08:45:00,0,0
2024-09-29\UMICH_20240929_090000_59.fit,2024-09-29 09:00:00,0,0
2024-09-29\UMICH_20240929_091500_59.fit,2024-09-29 09:15:00,0,0
2024-09-29\UMICH_20240929_093000_59.fit,2024-09-29 09:30:00,0,0
2024-09-29\UMICH_20240929_094500_59.fit,2024-09-29 09:45:00,0,0
2024-09-29\UMICH_20240929_100000_59.fit,2024-09-29 10:00:00,0,0
2024-09-29\UMICH_20240929_101500_59.fit,2024-09-29 10:15:00,0,0
2024-09-29\UMICH_20240929_103000_59.fit,2024-09-29 10:30:00,0,0
2024-09-29\UMICH_20240929_104500_59.fit,2024-09-29 10:45:00,0,0
2024-09-29\UMICH_20240929_110000_59.fit,2024-09-29 11:00:00,0,0
2024-09-29\UMICH_20240929_111500_59.fit,2024-09-29 11:15:00,0,0
2024-09-29\UMICH_20240929_113000_59.fit,2024-09-29 11:30:00,0,0
2024-09-29\UMICH_20240929_114500_59.fit,2024-09-29 11:45:00,0,0
2024-09-29\UMICH_20240929_120000_59.fit,2024-09-29 12:00:00,0,0
2024-09-29\UMICH_20240929_121500_59.fit,2024-09-29 12:15:00,0,0
2024-09-29\UMICH_20240929_123000_59.fit,2024-09-29 12:30:00,0,0
2024-09-29\UMICH_20240929_124500_59.fit,2024-09-29 12:45:00,0,0
2024-09-29\UMICH_20240929_130000_59.fit,2024-09-29 13:00:00,0,0
2024-09-29\UMICH_20240929_131500_59.fit,2024-09-29 13:15:00,0,0
2024-09-29\UMICH_20240929_133000_59.fit,2024-09-29 13:30:00,0,0
2024-09-29\UMICH_20240929_134500_59.fit,2024-09-29 13:45:00,0,0
2024-09-29\UMICH_20240929_140000_59.fit,2024-09-29 14:00:00,0,0
2024-09-29\UMICH_20240929_141500_59.fit,2024-09-29 14:15:00,0,0
2024-09-29\UMICH_20240929_143000_59.fit,2024-09-29 14:30:00,0,0
2024-09-29\UMICH_20240929_144500_59.fit,2024-09-29 14:45:00,0,0
2024-09-29\UMICH_20240929_150000_59.fit,2024-09-29 15:00:00,0,0
2024-09-29\UMICH_20240929_151500_59.fit,2024-09-29 15:15:00,0,0
2024-09-29\UMICH_20240929_153000_59.fit,2024-09-29 15:30:00,0,0
2024-09-29\UMICH_20240929_154500_59.fit,2024-09-29 15:45:00,0,0
2024-09-29\UMICH_20240929_160000_59.fit,2024-09-29 16:00:00,0,0
2024-09-29\UMICH_20240929_161500_59.fit,2024-09-29 16:15:00,0,0
2024-09-29\UMICH_20240929_163000_59.fit,2024-09-29 16:30:00,0,0
2024-09-29\UMICH_20240929_164500_59.fit,2024-09-29 16:45:00,0,0
2024-09-29\UMICH_20240929_170000_59.fit,2024-09-29 17:00:00,0,0
2024-09-29\UMICH_20240929_171500_59.fit,2024-09-29 17:15:00,0,0
2024-09-29\UMICH_20240929_173000_59.fit,2024-09-29 17:30:00,0,0
2024-09-29\UMICH_20240929_174500_59.fit,2024-09-29 17:45:00,0,0
2024-09-29\UMICH_20240929_180000_59.fit,2024-09-29 18:00:00,0,0
2024-09-29\UMICH_20240929_181500_59.fit,2024-09-29 18:15:00,0,0
2024-09-29\UMICH_20240929_183000_59.fit,2024-09-29 18:30:00,0,0
2024-09-29\UMICH_20240929_184500_59.fit,2024-09-29 18:45:00,0,0
2024-09-29\UMICH_20240929_190000_59.fit,2024-09-29 19:00:00,0,0
2024-09-29\UMICH_20240929_191500_59.fit,2024-09-29 19:15:00,0,0
2024-09-29\UMICH_20240929_193000_59.fit,2024-09-29 19:30:00,0,0
2024-09-29\UMICH_20240929_194500_59.fit,2024-09-29 19:45:00,0,0
2024-09-29\UMICH_20240929_200000_59.fit,2024-09-29 20:00:00,0,0
2024-09-29\UMICH_20240929_201500_59.fit,2024-09-29 20:15:00,0,0
2024-09-29\UMICH_20240929_203000_59.fit,2024-09-29 20:30:00,0,0
2024-09-29\UMICH_20240929_204500_59.fit,2024-09-29 20:45:00,0,0
2024-10-02\UMICH_20241002_063000_59.fit,2024-10-02 06:30:00,0,0
2024-10-02\UMICH_20241002_064500_59.fit,2024-10-02 06:45:00,0,0
2024-10-02\UMICH_20241002_070000_59.fit,2024-10-02 07:00:00,0,0
2024-10-02\UMICH_20241002_071500_59.fit,2024-10-02 07:15:00,0,0
2024-10-02\UMICH_20241002_073000_59.fit,2024-10-02 07:30:00,0,0
2024-10-02\UMICH_20241002_074500_59.fit,2024-10-02 07:45:00,0,0
2024-10-02\UMICH_20241002_080000_59.fit,2024-10-02 08:00:00,0,0
2024-10-02\UMICH_20241002_081500_59.fit,2024-10-02 08:15:00,0,0
2024-10-02\UMICH_20241002_083000_59.fit,2024-10-02 08:30:00,0,0
2024-10-02\UMICH_20241002_084500_59.fit,2024-10-02 08:45:00,0,0
2024-10-02\UMICH_20241002_090000_59.fit,2024-10-02 09:00:00,0,0
2024-10-02\UMICH_20241002_091500_59.fit,2024-10-02 09:15:00,0,0
2024-10-02\UMICH_20241002_093000_59.fit,2024-10-02 09:30:00,0,0
2024-10-02\UMICH_20241002_094500_59.fit,2024-10-02 09:45:00,0,0
2024-10-02\UMICH_20241002_100000_59.fit,2024-10-02 10:00:00,0,0
2024-10-02\UMICH_20241002_101500_59.fit,2024-10-02 10:15:00,0,0
2024-10-02\UMICH_20241002_103000_59.fit,2024-10-02 10:30:00,0,0
2024-10-02\UMICH_20241002_104500_59.fit,2024-10-02 10:45:00,0,0
2024-10-02\UMICH_20241002_110000_59.fit,2024-10-02 11:00:00,0,0
2024-10-02\UMICH_20241002_111500_59.fit,2024-10-02 11:15:00,0,0
2024-10-02\UMICH_20241002_113000_59.fit,2024-10-02 11:30:00,0,0
2024-10-02\UMICH_20241002_114500_59.fit,2024-10-02 11:45:00,0,0
2024-10-02\UMICH_20241002_120000_59.fit,2024-10-02 12:00:00,0,0
2024-10-02\UMICH_20241002_121500_59.fit,2024-10-02 12:15:00,0,0
2024-10-02\UMICH_20241002_123000_59.fit,2024-10-02 12:30:00,0,0
2024-10-02\UMICH_20241002_124500_59.fit,2024-10-02 12:45:00,0,0
2024-10-02\UMICH_20241002_130000_59.fit,2024-10-02 13:00:00,0,0
2024-10-02\UMICH_20241002_131500_59.fit,2024-10-02 13:15:00,0,0
2024-10-02\UMICH_20241002_133000_59.fit,2024-10-02 13:30:00,0,0
2024-10-02\UMICH_20241002_134500_59.fit,2024-10-02 13:45:00,0,0
2024-10-02\UMICH_20241002_140000_59.fit,2024-10-02 14:00:00,0,0
2024-10-02\UMICH_20241002_141500_59.fit,2024-10-02 14:15:00,0,0
2024-10-02\UMICH_20241002_143000_59.fit,2024-10-02 14:30:00,0,0
2024-10-02\UMICH_20241002_144500_59.fit,2024-10-02 14:45:00,0,0
2024-10-02\UMICH_20241002_150000_59.fit,2024-10-02 15:00:00,0,0
2024-10-02\UMICH_20241002_151500_59.fit,2024-10-02 15:15:00,0,0
2024-10-02\UMICH_20241002_153000_59.fit,2024-10-02 15:30:00,0,0
2024-10-02\UMICH_20241002_154500_59.fit,2024-10-02 15:45:00,0,0
2024-10-02\UMICH_20241002_160000_59.fit,2024-10-02 16:00:00,0,0
2024-10-02\UMICH_20241002_161500_59.fit,2024-10-02 16:15:00,0,0
2024-10-02\UMICH_20241002_163000_59.fit,2024-10-02 16:30:00,0,0
2024-10-02\UMICH_20241002_164500_59.fit,2024-10-02 16:45:00,0,0
2024-10-02\UMICH_20241002_170000_59.fit,2024-10-02 17:00:00,0,0
2024-10-02\UMICH_20241002_171500_59.fit,2024-10-02 17:15:00,0,0
2024-10-02\UMICH_20241002_173000_59.fit,2024-10-02 17:30:00,0,0
2024-10-02\UMICH_20241002_174500_59.fit,2024-10-02 17:45:00,0,0
2024-10-02\UMICH_20241002_180000_59.fit,2024-10-02 18:00:00,0,0
2024-10-02\UMICH_20241002_181500_59.fit,2024-10-02 18:15:00,0,0
2024-10-02\UMICH_20241002_183000_59.fit,2024-10-02 18:30:00,0,0
2024-10-02\UMICH_20241002_184500_59.fit,2024-10-02 18:45:00,0,0
2024-10-02\UMICH_20241002_190000_59.fit,2024-10-02 19:00:00,0,0
2024-10-02\UMICH_20241002_191500_59.fit,2024-10-02 19:15:00,0,0
2024-10-02\UMICH_20241002_193000_59.fit,2024-10-02 19:30:00,0,0
2024-10-02\UMICH_20241002_194500_59.fit,2024-10-02 19:45:00,0,0
2024-10-02\UMICH_20241002_200000_59.fit,2024-10-02 20:00:00,0,0
2024-10-02\UMICH_20241002_201500_59.fit,2024-10-02 20:15:00,0,0
2024-10-02\UMICH_20241002_203000_59.fit,2024-10-02 20:30:00,0,0
2024-10-02\UMICH_20241002_204500_59.fit,2024-10-02 20:45:00,0,0
2024-10-03\UMICH_20241003_063000_59.fit,2024-10-03 06:30:00,0,0
2024-10-03\UMICH_20241003_064500_59.fit,2024-10-03 06:45:00,0,0
2024-10-03\UMICH_20241003_070000_59.fit,2024-10-03 07:00:00,0,0
2024-10-03\UMICH_20241003_071500_59.fit,2024-10-03 07:15:00,0,0
2024-10-03\UMICH_20241003_073000_59.fit,2024-10-03 07:30:00,0,0
2024-10-03\UMICH_20241003_074500_59.fit,2024-10-03 07:45:00,0,0
2024-10-03\UMICH_20241003_080000_59.fit,2024-10-03 08:00:00,0,0
2024-10-03\UMICH_20241003_081500_59.fit,2024-10-03 08:15:00,0,0
2024-10-03\UMICH_20241003_083000_59.fit,2024-10-03 08:30:00,0,0
2024-10-03\UMICH_20241003_084500_59.fit,2024-10-03 08:45:00,0,0
2024-10-03\UMICH_20241003_090000_59.fit,2024-10-03 09:00:00,0,0
2024-10-03\UMICH_20241003_091500_59.fit,2024-10-03 09:15:00,0,0
2024-10-03\UMICH_20241003_093000_59.fit,2024-10-03 09:30:00,0,0
2024-10-03\UMICH_20241003_094500_59.fit,2024-10-03 09:45:00,0,0
2024-10-03\UMICH_20241003_100000_59.fit,2024-10-03 10:00:00,0,0
2024-10-03\UMICH_20241003_101500_59.fit,2024-10-03 10:15:00,0,0
2024-10-03\UMICH_20241003_103000_59.fit,2024-10-03 10:30:00,0,0
2024-10-03\UMICH_20241003_104500_59.fit,2024-10-03 10:45:00,0,0
2024-10-03\UMICH_20241003_110000_59.fit,2024-10-03 11:00:00,0,0
2024-10-03\UMICH_20241003_111500_59.fit,2024-10-03 11:15:00,0,0
2024-10-03\UMICH_20241003_113001_59.fit,2024-10-03 11:30:01,0,0
2024-10-03\UMICH_20241003_114500_59.fit,2024-10-03 11:45:00,0,0
2024-10-03\UMICH_20241003_120000_59.fit,2024-10-03 12:00:00,0,0
2024-10-03\UMICH_20241003_121501_59.fit,2024-10-03 12:15:01,0,0
2024-10-03\UMICH_20241003_123000_59.fit,2024-10-03 12:30:00,0,0
2024-10-03\UMICH_20241003_124500_59.fit,2024-10-03 12:45:00,0,0
2024-10-03\UMICH_20241003_130000_59.fit,2024-10-03 13:00:00,0,0
2024-10-03\UMICH_20241003_131500_59.fit,2024-10-03 13:15:00,0,0
2024-10-03\UMICH_20241003_133000_59.fit,2024-10-03 13:30:00,0,0
2024-10-03\UMICH_20241003_134500_59.fit,2024-10-03 13:45:00,0,0
2024-10-03\UMICH_20241003_140000_59.fit,2024-10-03 14:00:00,0,0
2024-10-03\UMICH_20241003_141500_59.fit,2024-10-03 14:15:00,0,0
2024-10-03\UMICH_20241003_143000_59.fit,2024-10-03 14:30:00,0,0
2024-10-03\UMICH_20241003_144500_59.fit,2024-10-03 14:45:00,0,0
2024-10-03\UMICH_20241003_150000_59.fit,2024-10-03 15:00:00,0,0
2024-10-03\UMICH_20241003_151500_59.fit,2024-10-03 15:15:00,0,0
2024-10-03\UMICH_20241003_153000_59.fit,2024-10-03 15:30:00,0,0
2024-10-03\UMICH_20241003_154500_59.fit,2024-10-03 15:45:00,0,0
2024-10-03\UMICH_20241003_160000_59.fit,2024-10-03 16:00:00,0,0
2024-10-03\UMICH_20241003_161500_59.fit,2024-10-03 16:15:00,0,0
2024-10-03\UMICH_20241003_163000_59.fit,2024-10-03 16:30:00,0,0
2024-10-03\UMICH_20241003_164500_59.fit,2024-10-03 16:45:00,0,0
2024-10-03\UMICH_20241003_170000_59.fit,2024-10-03 17:00:00,0,0
2024-10-03\UMICH_20241003_171500_59.fit,2024-10-03 17:15:00,0,0
2024-10-03\UMICH_20241003_173000_59.fit,2024-10-03 17:30:00,0,0
2024-10-03\UMICH_20241003_174500_59.fit,2024-10-03 17:45:00,0,0
2024-10-03\UMICH_20241003_180000_59.fit,2024-10-03 18:00:00,0,0
2024-10-03\UMICH_20241003_181500_59.fit,2024-10-03 18:15:00,0,0
2024-10-03\UMICH_20241003_183000_59.fit,2024-10-03 18:30:00,0,0
2024-10-03\UMICH_20241003_184500_59.fit,2024-10-03 18:45:00,0,0
