,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
189,5403,6509,FITfiles/2024-07-25/Beelink1_20240725_200000_59.fit,2024-07-25 20:00:00,0,0,10062.51953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/26/MEXART_20240726_000000_59.fit.gz,train,190.0,3600.0
190,6047,4247,FITfiles/2024-08-06/Beelink1_20240806_070000_59.fit,2024-08-06 07:00:00,0,0,10134.1982421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/USA-BOSTON_20240806_110000_63.fit.gz,test,190.0,3600.0
191,6908,3004,FITfiles/2024-09-09/UMICH_20240909_160000_59.fit,2024-09-09 16:00:00,0,0,9948.703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/09/MEXICO-LANCE-A_20240909_200000_63.fit.gz,test,190.0,3600.0
192,6602,8873,FITfiles/2024-09-04/UMICH_20240904_115959_59.fit,2024-09-04 11:59:59,0,0,10118.068359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/04/MEXICO-LANCE-B_20240904_160000_62.fit.gz,train,190.0,3600.0
193,8573,1106,FITfiles/2024-10-24/Beelink1_20241024_081500_59.fit,2024-10-24 08:15:00,0,0,35500.4296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/24/USA-BOSTON_20241024_121500_63.fit.gz,train,190.0,3589.0
194,4833,3510,FITfiles/2024-07-16/Beelink1_20240716_094500_59.fit,2024-07-16 09:45:00,0,0,10099.361328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/16/MEXICO-LANCE-A_20240716_134500_63.fit.gz,train,190.0,3600.0
195,3568,6954,FITfiles/2024-06-17/UMICH_20240617_184500_59.fit,2024-06-17 18:45:00,0,0,10471.0908203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/MEXART_20240617_224500_59.fit.gz,train,190.0,3600.0
196,5059,7867,FITfiles/2024-07-20/Beelink1_20240720_081500_59.fit,2024-07-20 08:15:00,0,0,10114.546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/20/MEXICO-LANCE-B_20240720_121500_62.fit.gz,valid,190.0,3593.0
197,1251,3810,FITfiles/2024-04-23/Beelink1_20240423_084500_59.fit,2024-04-23 08:45:00,0,0,22337.875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/23/MEXICO-LANCE-B_20240423_124500_62.fit.gz,train,190.0,3600.0
198,1584,7704,FITfiles/2024-04-28/Beelink1_20240428_193000_59.fit,2024-04-28 19:30:00,0,0,22058.599609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/28/USA-BOSTON_20240428_233000_62.fit.gz,valid,190.0,3600.0
199,9609,1493,FITfiles/2024-11-11/Beelink1_20241111_071500_59.fit,2024-11-11 07:15:00,0,0,32898.1328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/11/USA-BOSTON_20241111_121500_01.fit.gz,test,190.0,3600.0
200,6500,9311,FITfiles/2024-09-02/UMICH_20240902_153000_59.fit,2024-09-02 15:30:00,0,0,9948.5390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/02/MEXICO-LANCE-B_20240902_193000_62.fit.gz,train,190.0,3600.0
201,7535,164,FITfiles/2024-09-22/UMICH_20240922_101500_59.fit,2024-09-22 10:15:00,0,0,11234.234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/22/MEXICO-LANCE-A_20240922_141500_63.fit.gz,test,190.0,3600.0
202,6627,8528,FITfiles/2024-09-04/UMICH_20240904_181500_59.fit,2024-09-04 18:15:00,0,0,10103.0947265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/04/USA-BOSTON_20240904_221500_63.fit.gz,test,190.0,3592.0
203,763,8476,FITfiles/2024-04-14/Beelink1_20240414_171500_59.fit,2024-04-14 17:15:00,0,0,21547.240234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/14/ALASKA-HAARP_20240414_211500_63.fit.gz,valid,190.0,3600.0
204,2945,7247,FITfiles/2024-06-07/UMICH_20240607_074500_59.fit,2024-06-07 07:45:00,0,0,10879.1865234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/07/USA-BOSTON_20240607_114500_01.fit.gz,test,190.0,3600.0
205,9110,479,FITfiles/2024-11-02/Beelink1_20241102_120000_59.fit,2024-11-02 12:00:00,0,0,33649.8671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/02/USA-BOSTON_20241102_160000_63.fit.gz,train,190.0,3600.0
206,1674,6800,FITfiles/2024-04-30/Beelink1_20240430_130000_59.fit,2024-04-30 13:00:00,0,0,22132.962890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/30/USA-BOSTON_20240430_170000_63.fit.gz,test,190.0,3600.0
207,4231,2449,FITfiles/2024-06-29/UMICH_20240629_101500_59.fit,2024-06-29 10:15:00,0,0,10841.3916015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/29/MEXICO-LANCE-A_20240629_141500_63.fit.gz,train,190.0,3600.0
208,2993,7203,FITfiles/2024-06-07/UMICH_20240607_200000_59.fit,2024-06-07 20:00:00,0,0,10806.4501953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/MEXICO-LANCE-A_20240608_000000_63.fit.gz,test,190.0,3600.0
209,7437,1118,FITfiles/2024-09-20/UMICH_20240920_150000_59.fit,2024-09-20 15:00:00,0,0,10543.0927734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/20/MEXICO-LANCE-B_20240920_190000_62.fit.gz,train,190.0,3600.0
210,3549,6971,FITfiles/2024-06-17/UMICH_20240617_140000_59.fit,2024-06-17 14:00:00,0,0,10335.5654296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/17/USA-BOSTON_20240617_180000_63.fit.gz,train,190.0,3600.0
211,1816,4310,FITfiles/2024-05-18/UMICH_20240518_144500_59.fit,2024-05-18 14:45:00,0,0,10482.9423828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/18/MEXICO-LANCE-B_20240518_184500_62.fit.gz,valid,190.0,3600.0
212,2597,3604,FITfiles/2024-06-01/UMICH_20240601_115959_59.fit,2024-06-01 11:59:59,0,0,10713.634765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/01/MEXICO-LANCE-B_20240601_155959_62.fit.gz,train,190.0,3600.0
213,7054,1477,FITfiles/2024-09-13/UMICH_20240913_204500_59.fit,2024-09-13 20:45:00,0,0,10987.291015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/14/MEXART_20240914_004500_59.fit.gz,train,190.0,3591.0
214,8641,33,FITfiles/2024-10-25/Beelink1_20241025_104500_59.fit,2024-10-25 10:45:00,0,0,36610.44140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/25/USA-BOSTON_20241025_144500_63.fit.gz,train,190.0,3600.0
215,6233,7900,FITfiles/2024-08-09/Beelink1_20240809_100000_59.fit,2024-08-09 10:00:00,0,0,10086.361328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/09/MEXICO-LANCE-B_20240809_140000_62.fit.gz,valid,190.0,3600.0
216,911,7784,FITfiles/2024-04-17/Beelink1_20240417_104500_59.fit,2024-04-17 10:45:00,0,0,22281.822265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/17/ALASKA-HAARP_20240417_144500_63.fit.gz,valid,190.0,3600.0
217,1841,2297,FITfiles/2024-05-19/UMICH_20240519_063000_59.fit,2024-05-19 06:30:00,0,0,11810.5439453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/19/USA-BOSTON_20240519_103000_01.fit.gz,train,190.0,3600.0
218,8251,8312,FITfiles/2024-10-04/UMICH_20241004_201500_59.fit,2024-10-04 20:15:00,0,0,35963.25390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/05/ALASKA-HAARP_20241005_001500_63.fit.gz,train,190.0,3590.0
219,6515,9279,FITfiles/2024-09-02/UMICH_20240902_191500_59.fit,2024-09-02 19:15:00,0,0,10164.232421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/02/MEXART_20240902_231500_59.fit.gz,valid,190.0,3600.0
220,6183,4980,FITfiles/2024-08-08/Beelink1_20240808_115959_59.fit,2024-08-08 11:59:59,0,0,9995.279296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/08/MEXICO-LANCE-B_20240808_155959_62.fit.gz,train,190.0,3600.0
221,4114,7586,FITfiles/2024-06-27/UMICH_20240627_100000_59.fit,2024-06-27 10:00:00,0,0,10797.7158203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/27/MEXICO-LANCE-B_20240627_140000_62.fit.gz,train,190.0,3600.0
222,1121,8350,FITfiles/2024-04-20/Beelink1_20240420_194500_59.fit,2024-04-20 19:45:00,0,0,22537.55078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/20/MEXART_20240420_234500_59.fit.gz,valid,190.0,3600.0
223,1774,1881,FITfiles/2024-05-15/Beelink1_20240515_104500_59.fit,2024-05-15 10:45:00,0,0,10980.81640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/15/MEXICO-LANCE-A_20240515_144500_63.fit.gz,train,190.0,3600.0
224,2421,4130,FITfiles/2024-05-29/UMICH_20240529_063000_59.fit,2024-05-29 06:30:00,0,0,11296.94921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/29/USA-BOSTON_20240529_103000_63.fit.gz,test,190.0,3600.0
225,8585,1219,FITfiles/2024-10-24/Beelink1_20241024_111500_59.fit,2024-10-24 11:15:00,0,0,37125.77734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/24/USA-BOSTON_20241024_151500_63.fit.gz,test,190.0,3600.0
226,5486,2611,FITfiles/2024-07-27/Beelink1_20240727_114459_59.fit,2024-07-27 11:44:59,0,0,10072.556640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/27/MEXICO-LANCE-B_20240727_154459_62.fit.gz,test,190.0,3600.0
227,2691,7149,FITfiles/2024-06-02/UMICH_20240602_164500_59.fit,2024-06-02 16:45:00,0,0,10782.462890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/02/USA-BOSTON_20240602_204500_63.fit.gz,valid,190.0,3600.0
228,6259,7871,FITfiles/2024-08-09/Beelink1_20240809_163000_59.fit,2024-08-09 16:30:00,0,0,9950.21875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/09/MEXICO-LANCE-B_20240809_203000_62.fit.gz,test,190.0,3600.0
229,1441,6590,FITfiles/2024-04-26/Beelink1_20240426_124500_59.fit,2024-04-26 12:45:00,0,0,22159.658203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/26/USA-BOSTON_20240426_164500_63.fit.gz,train,190.0,3600.0
230,7428,1143,FITfiles/2024-09-20/UMICH_20240920_124500_59.fit,2024-09-20 12:45:00,0,0,10696.2177734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/20/USA-BOSTON_20240920_164500_63.fit.gz,test,190.0,3600.0
231,5287,8599,FITfiles/2024-07-23/Beelink1_20240723_200000_59.fit,2024-07-23 20:00:00,0,0,10042.0703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/24/MEXICO-LANCE-A_20240724_000000_63.fit.gz,test,190.0,3600.0
232,4378,8175,FITfiles/2024-07-02/Beelink1_20240702_124500_59.fit,2024-07-02 12:45:00,0,0,10013.072265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/02/USA-BOSTON_20240702_164500_01.fit.gz,train,190.0,3600.0
233,670,4811,FITfiles/2024-04-10/Beelink1_20240410_134500_59.fit,2024-04-10 13:45:00,0,0,22024.275390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/10/USA-BOSTON_20240410_174500_63.fit.gz,train,190.0,3600.0
234,9542,291,FITfiles/2024-11-09/Beelink1_20241109_183000_59.fit,2024-11-09 18:30:00,0,0,37534.4609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/09/ALASKA-HAARP_20241109_233000_63.fit.gz,train,190.0,3600.0
235,1975,3325,FITfiles/2024-05-21/UMICH_20240521_105959_59.fit,2024-05-21 10:59:59,0,0,10787.2158203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/21/MEXICO-LANCE-B_20240521_145959_62.fit.gz,train,190.0,3600.0
236,3842,2203,FITfiles/2024-06-22/UMICH_20240622_143000_59.fit,2024-06-22 14:30:00,0,0,10304.28125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/22/MEXICO-LANCE-B_20240622_183000_62.fit.gz,test,190.0,3600.0
237,418,5447,FITfiles/2024-04-06/Beelink1_20240406_081500_59.fit,2024-04-06 08:15:00,0,0,11676.5009765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/06/MEXICO-LANCE-B_20240406_121500_62.fit.gz,test,190.0,3593.0
238,6199,4950,FITfiles/2024-08-08/Beelink1_20240808_160000_59.fit,2024-08-08 16:00:00,0,0,9927.025390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/08/MEXICO-LANCE-B_20240808_200000_62.fit.gz,train,190.0,3600.0
239,5108,7590,FITfiles/2024-07-20/Beelink1_20240720_203000_59.fit,2024-07-20 20:30:00,0,0,10079.7373046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/21/ALASKA-HAARP_20240721_003000_63.fit.gz,test,190.0,3600.0
240,7563,274,FITfiles/2024-09-22/UMICH_20240922_173000_59.fit,2024-09-22 17:30:00,0,0,35331.66015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/22/GREENLAND_20240922_213000_63.fit.gz,train,190.0,3600.0
241,4276,7976,FITfiles/2024-06-30/UMICH_20240630_164500_59.fit,2024-06-30 16:45:00,0,0,10388.84765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/30/MEXICO-LANCE-A_20240630_204500_63.fit.gz,test,190.0,3600.0
242,3422,1946,FITfiles/2024-06-15/UMICH_20240615_111459_59.fit,2024-06-15 11:14:59,0,0,10761.60546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/15/MEXICO-LANCE-B_20240615_151459_62.fit.gz,test,190.0,3600.0
243,8962,9638,FITfiles/2024-10-30/Beelink1_20241030_183000_59.fit,2024-10-30 18:30:00,0,0,36709.31640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/30/GREENLAND_20241030_223000_63.fit.gz,train,190.0,3600.0
244,6933,8584,FITfiles/2024-09-10/UMICH_20240910_074500_59.fit,2024-09-10 07:45:00,0,0,10120.3046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/10/USA-BOSTON_20240910_114500_01.fit.gz,valid,190.0,3600.0
245,2425,4103,FITfiles/2024-05-29/UMICH_20240529_071500_59(1).fit,2024-05-29 07:15:00,0,0,11230.478515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/29/USA-BOSTON_20240529_111500_63.fit.gz,test,190.0,3600.0
246,6731,9387,FITfiles/2024-09-06/UMICH_20240906_151500_59.fit,2024-09-06 15:15:00,0,0,10075.099609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/06/MEXICO-LANCE-B_20240906_191500_62.fit.gz,train,190.0,3600.0
247,1859,2288,FITfiles/2024-05-19/UMICH_20240519_110000_59.fit,2024-05-19 11:00:00,0,0,10754.724609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/19/MEXICO-LANCE-B_20240519_150000_62.fit.gz,train,190.0,3600.0
248,4584,2835,FITfiles/2024-07-05/Beelink1_20240705_204500_59.fit,2024-07-05 20:45:00,0,0,10133.8671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/06/ALASKA-HAARP_20240706_004500_63.fit.gz,train,190.0,3591.0
249,6465,9354,FITfiles/2024-09-02/UMICH_20240902_064500_59.fit,2024-09-02 06:45:00,0,0,10169.154296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/02/GREENLAND_20240902_104500_63.fit.gz,train,190.0,3600.0
250,7885,5257,FITfiles/2024-09-28/UMICH_20240928_154500_59.fit,2024-09-28 15:45:00,0,0,35406.63671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/28/MEXICO-LANCE-B_20240928_194500_62.fit.gz,valid,190.0,3600.0
251,2061,4649,FITfiles/2024-05-22/UMICH_20240522_180000_59.fit,2024-05-22 18:00:00,0,0,10559.0986328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/22/USA-BOSTON_20240522_220000_63.fit.gz,train,190.0,3600.0
252,784,4437,FITfiles/2024-04-15/Beelink1_20240415_080000_59.fit,2024-04-15 08:00:00,0,0,23236.310546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/15/MEXICO-LANCE-B_20240415_120000_62.fit.gz,train,190.0,3600.0
253,7333,308,FITfiles/2024-09-18/UMICH_20240918_180000_59.fit,2024-09-18 18:00:00,0,0,10497.3544921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/18/USA-BOSTON_20240918_220000_63.fit.gz,test,190.0,3600.0
254,3420,1953,FITfiles/2024-06-15/UMICH_20240615_104459_59.fit,2024-06-15 10:44:59,0,0,10796.208984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/15/MEXICO-LANCE-B_20240615_144459_62.fit.gz,train,190.0,3600.0
255,8736,1466,FITfiles/2024-10-26/Beelink1_20241026_200000_59.fit,2024-10-26 20:00:00,0,0,37336.3359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/27/ALASKA-HAARP_20241027_000000_63.fit.gz,test,190.0,3600.0
256,4990,4376,FITfiles/2024-07-18/Beelink1_20240718_200000_59.fit,2024-07-18 20:00:00,0,0,10103.0810546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/19/ALASKA-HAARP_20240719_000000_63.fit.gz,valid,190.0,3600.0
257,8866,619,FITfiles/2024-10-29/Beelink1_20241029_090000_59.fit,2024-10-29 09:00:00,0,0,36792.1875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/29/USA-BOSTON_20241029_130000_63.fit.gz,test,190.0,3600.0
258,4084,2782,FITfiles/2024-06-26/UMICH_20240626_170000_59.fit,2024-06-26 17:00:00,0,0,10635.404296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/26/MEXART_20240626_210000_59.fit.gz,train,190.0,3600.0
259,3305,8013,FITfiles/2024-06-13/UMICH_20240613_105959_59.fit,2024-06-13 10:59:59,0,0,10741.3583984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/13/MEXICO-LANCE-B_20240613_145959_62.fit.gz,train,190.0,3600.0
260,2998,2086,FITfiles/2024-06-08/UMICH_20240608_064500_59.fit,2024-06-08 06:45:00,0,0,11045.8564453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/08/USA-BOSTON_20240608_104500_63.fit.gz,train,190.0,3600.0
261,2366,6779,FITfiles/2024-05-28/UMICH_20240528_071500_59.fit,2024-05-28 07:15:00,0,0,10950.7236328125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/28/USA-BOSTON_20240528_111500_63.fit.gz,train,190.0,3600.0
262,7548,199,FITfiles/2024-09-22/UMICH_20240922_133450_01.fit,2024-09-22 13:34:50,0,0,10716.3857421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/22/USA-BOSTON_20240922_173000_63.fit.gz,train,190.0,924.0
263,6291,9175,FITfiles/2024-08-10/Beelink1_20240810_100000_59.fit,2024-08-10 10:00:00,0,0,10088.2294921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/10/MEXICO-LANCE-B_20240810_140000_62.fit.gz,test,190.0,3600.0
264,6015,4157,FITfiles/2024-08-05/Beelink1_20240805_133000_59.fit,2024-08-05 13:30:00,0,0,9984.875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/05/USA-BOSTON_20240805_173000_01.fit.gz,train,190.0,3600.0
265,980,7495,FITfiles/2024-04-18/Beelink1_20240418_133000_59.fit,2024-04-18 13:30:00,0,0,22262.103515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/18/USA-BOSTON_20240418_173000_63.fit.gz,train,190.0,3600.0
266,5797,8203,FITfiles/2024-08-01/Beelink1_20240801_170000_59.fit,2024-08-01 17:00:00,0,0,9985.5849609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/01/MEXICO-LANCE-A_20240801_210000_63.fit.gz,train,190.0,3600.0
267,2753,1986,FITfiles/2024-06-03/UMICH_20240603_174500_59.fit,2024-06-03 17:45:00,0,0,10447.5791015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/03/USA-BOSTON_20240603_214500_63.fit.gz,train,190.0,3600.0
268,7173,1291,FITfiles/2024-09-16/UMICH_20240916_070000_59.fit,2024-09-16 07:00:00,0,0,11500.6572265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/16/USA-BOSTON_20240916_110000_63.fit.gz,valid,190.0,3600.0
269,6043,4102,FITfiles/2024-08-05/Beelink1_20240805_203000_59.fit,2024-08-05 20:30:00,0,0,10066.341796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/ALASKA-HAARP_20240806_003000_63.fit.gz,train,190.0,3600.0
270,2820,7667,FITfiles/2024-06-04/UMICH_20240604_200000_59.fit,2024-06-04 20:00:00,0,0,10667.2314453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/05/USA-BOSTON_20240605_000000_63.fit.gz,train,190.0,3600.0
271,6562,9203,FITfiles/2024-09-03/UMICH_20240903_163000_59.fit,2024-09-03 16:30:00,0,0,9931.3828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/03/USA-BOSTON_20240903_203000_63.fit.gz,train,190.0,3600.0
272,4474,6486,FITfiles/2024-07-04/Beelink1_20240704_074500_59.fit,2024-07-04 07:45:00,0,0,10143.7998046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/04/USA-BOSTON_20240704_114500_01.fit.gz,train,190.0,3600.0
273,7510,1486,FITfiles/2024-09-21/UMICH_20240921_184500_59.fit,2024-09-21 18:45:00,0,0,10655.4892578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/21/GREENLAND_20240921_224500_63.fit.gz,test,190.0,3600.0
274,5769,8240,FITfiles/2024-08-01/Beelink1_20240801_100000_59.fit,2024-08-01 10:00:00,0,0,10059.712890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/01/MEXICO-LANCE-B_20240801_140000_62.fit.gz,train,190.0,3600.0
275,9074,234,FITfiles/2024-11-01/Beelink1_20241101_173000_59.fit,2024-11-01 17:30:00,0,0,38056.28125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/01/ALASKA-HAARP_20241101_213000_63.fit.gz,test,190.0,3600.0
276,6890,3179,FITfiles/2024-09-09/UMICH_20240909_112959_59.fit,2024-09-09 11:29:59,0,0,10100.7666015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/09/MEXICO-LANCE-B_20240909_152959_62.fit.gz,train,190.0,3600.0
277,6251,7877,FITfiles/2024-08-09/Beelink1_20240809_143000_59.fit,2024-08-09 14:30:00,0,0,9941.626953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/09/MEXICO-LANCE-B_20240809_183000_62.fit.gz,train,190.0,3600.0
278,9426,915,FITfiles/2024-11-07/Beelink1_20241107_183000_59.fit,2024-11-07 18:30:00,0,0,37797.8984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/GREENLAND_20241107_233000_63.fit.gz,test,190.0,3600.0
279,6754,9093,FITfiles/2024-09-07/UMICH_20240907_063000_59.fit,2024-09-07 06:30:00,0,0,10126.2802734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/07/USA-BOSTON_20240907_103000_01.fit.gz,train,190.0,3600.0
280,9468,1400,FITfiles/2024-11-08/Beelink1_20241108_143000_59.fit,2024-11-08 14:30:00,0,0,35138.7890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/GREENLAND_20241108_193000_63.fit.gz,train,190.0,3600.0
281,1187,3428,FITfiles/2024-04-22/Beelink1_20240422_071500_59.fit,2024-04-22 07:15:00,0,0,22835.091796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/22/USA-BOSTON_20240422_111500_63.fit.gz,train,190.0,3600.0
282,3082,8846,FITfiles/2024-06-09/UMICH_20240609_131500_59.fit,2024-06-09 13:15:00,0,0,10533.6689453125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/USA-BOSTON_20240609_171500_01.fit.gz,train,190.0,3600.0
283,4591,5754,FITfiles/2024-07-06/Beelink1_20240706_080000_59.fit,2024-07-06 08:00:00,0,0,10138.4970703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/06/MEXICO-LANCE-B_20240706_120000_62.fit.gz,test,190.0,3600.0
