Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
4743,FITfiles/2024-08-03/Beelink1_20240803_170000_59.fit,2024-08-03 17:00:00,0,0,, ,train,190.0,3600.0
4739,FITfiles/2024-08-03/Beelink1_20240803_171500_59.fit,2024-08-03 17:15:00,0,0,, ,train,190.0,3600.0
4337,FITfiles/2024-08-03/Beelink1_20240803_173000_59.fit,2024-08-03 17:30:00,0,0,, ,train,190.0,3600.0
4747,FITfiles/2024-08-03/Beelink1_20240803_174500_59.fit,2024-08-03 17:45:00,0,0,, ,valid,190.0,3600.0
4741,FITfiles/2024-08-03/Beelink1_20240803_180000_59.fit,2024-08-03 18:00:00,0,0,, ,valid,190.0,3600.0
4745,FITfiles/2024-08-03/Beelink1_20240803_181500_59.fit,2024-08-03 18:15:00,0,0,, ,train,190.0,3593.0
4737,FITfiles/2024-08-03/Beelink1_20240803_183000_59.fit,2024-08-03 18:30:00,0,0,, ,train,190.0,3600.0
4738,FITfiles/2024-08-03/Beelink1_20240803_184500_59.fit,2024-08-03 18:45:00,0,0,, ,test,190.0,3600.0
4784,FITfiles/2024-08-03/Beelink1_20240803_190000_59.fit,2024-08-03 19:00:00,0,0,, ,valid,190.0,3600.0
4740,FITfiles/2024-08-03/Beelink1_20240803_191500_59.fit,2024-08-03 19:15:00,0,0,, ,train,190.0,3600.0
4762,FITfiles/2024-08-03/Beelink1_20240803_193000_59.fit,2024-08-03 19:30:00,0,0,, ,train,190.0,3600.0
4734,FITfiles/2024-08-03/Beelink1_20240803_194500_59.fit,2024-08-03 19:45:00,0,0,, ,train,190.0,3600.0
4764,FITfiles/2024-08-03/Beelink1_20240803_200000_59.fit,2024-08-03 20:00:00,0,0,, ,train,190.0,3600.0
4723,FITfiles/2024-08-03/Beelink1_20240803_201500_59.fit,2024-08-03 20:15:00,0,0,, ,train,190.0,3592.0
4727,FITfiles/2024-08-03/Beelink1_20240803_203000_59.fit,2024-08-03 20:30:00,0,0,, ,train,190.0,3600.0
4731,FITfiles/2024-08-03/Beelink1_20240803_204500_59.fit,2024-08-03 20:45:00,0,0,, ,test,190.0,3590.0
2960,FITfiles/2024-08-04/Beelink1_20240804_063000_59.fit,2024-08-04 06:30:00,0,0,, ,train,190.0,3600.0
2945,FITfiles/2024-08-04/Beelink1_20240804_064500_59.fit,2024-08-04 06:45:00,0,0,, ,valid,190.0,3600.0
2947,FITfiles/2024-08-04/Beelink1_20240804_070000_59.fit,2024-08-04 07:00:00,0,0,, ,train,190.0,3600.0
2939,FITfiles/2024-08-04/Beelink1_20240804_071500_59.fit,2024-08-04 07:15:00,0,0,, ,train,190.0,3600.0
3008,FITfiles/2024-08-04/Beelink1_20240804_073000_59.fit,2024-08-04 07:30:00,0,0,, ,train,190.0,3600.0
2944,FITfiles/2024-08-04/Beelink1_20240804_074500_59.fit,2024-08-04 07:45:00,0,0,, ,train,190.0,3600.0
2941,FITfiles/2024-08-04/Beelink1_20240804_080000_59.fit,2024-08-04 08:00:00,0,0,, ,train,190.0,3600.0
2938,FITfiles/2024-08-04/Beelink1_20240804_081500_59.fit,2024-08-04 08:15:00,0,0,, ,train,190.0,3592.0
2940,FITfiles/2024-08-04/Beelink1_20240804_083000_59.fit,2024-08-04 08:30:00,0,0,, ,train,190.0,3600.0
2937,FITfiles/2024-08-04/Beelink1_20240804_084500_59.fit,2024-08-04 08:45:00,0,0,, ,valid,190.0,3600.0
2942,FITfiles/2024-08-04/Beelink1_20240804_090000_59.fit,2024-08-04 09:00:00,0,0,, ,valid,190.0,3600.0
2958,FITfiles/2024-08-04/Beelink1_20240804_091500_59.fit,2024-08-04 09:15:00,0,0,, ,train,190.0,3600.0
2936,FITfiles/2024-08-04/Beelink1_20240804_093000_59.fit,2024-08-04 09:30:00,0,0,, ,valid,190.0,3600.0
2933,FITfiles/2024-08-04/Beelink1_20240804_094500_59.fit,2024-08-04 09:45:00,0,0,, ,train,190.0,3600.0
2935,FITfiles/2024-08-04/Beelink1_20240804_100000_59.fit,2024-08-04 10:00:00,0,0,, ,train,190.0,3600.0
2929,FITfiles/2024-08-04/Beelink1_20240804_101500_59.fit,2024-08-04 10:15:00,0,0,, ,train,190.0,3600.0
2928,FITfiles/2024-08-04/Beelink1_20240804_103000_59.fit,2024-08-04 10:30:00,0,0,, ,test,190.0,3600.0
2931,FITfiles/2024-08-04/Beelink1_20240804_104459_59.fit,2024-08-04 10:44:59,0,0,, ,valid,190.0,3600.0
2925,FITfiles/2024-08-04/Beelink1_20240804_105959_59.fit,2024-08-04 10:59:59,0,0,, ,train,190.0,3600.0
2924,FITfiles/2024-08-04/Beelink1_20240804_111459_59.fit,2024-08-04 11:14:59,0,0,, ,train,190.0,3600.0
2923,FITfiles/2024-08-04/Beelink1_20240804_112959_59.fit,2024-08-04 11:29:59,0,0,, ,test,190.0,3600.0
2922,FITfiles/2024-08-04/Beelink1_20240804_114459_59.fit,2024-08-04 11:44:59,0,0,, ,train,190.0,3600.0
2934,FITfiles/2024-08-04/Beelink1_20240804_115959_59.fit,2024-08-04 11:59:59,0,0,, ,valid,190.0,3600.0
2946,FITfiles/2024-08-04/Beelink1_20240804_121459_59.fit,2024-08-04 12:14:59,0,0,, ,train,190.0,3595.0
2932,FITfiles/2024-08-04/Beelink1_20240804_123000_59.fit,2024-08-04 12:30:00,0,0,, ,test,190.0,3600.0
2918,FITfiles/2024-08-04/Beelink1_20240804_124500_59.fit,2024-08-04 12:45:00,0,0,, ,train,190.0,3600.0
2927,FITfiles/2024-08-04/Beelink1_20240804_130000_59.fit,2024-08-04 13:00:00,0,0,, ,train,190.0,3600.0
2930,FITfiles/2024-08-04/Beelink1_20240804_131500_59.fit,2024-08-04 13:15:00,0,0,, ,train,190.0,3600.0
2915,FITfiles/2024-08-04/Beelink1_20240804_133000_59.fit,2024-08-04 13:30:00,0,0,, ,train,190.0,3600.0
2913,FITfiles/2024-08-04/Beelink1_20240804_134500_59.fit,2024-08-04 13:45:00,0,0,, ,valid,190.0,3600.0
2914,FITfiles/2024-08-04/Beelink1_20240804_140000_59.fit,2024-08-04 14:00:00,0,0,, ,train,190.0,3600.0
2916,FITfiles/2024-08-04/Beelink1_20240804_141500_59.fit,2024-08-04 14:15:00,0,0,, ,valid,190.0,3592.0
2906,FITfiles/2024-08-04/Beelink1_20240804_143000_59.fit,2024-08-04 14:30:00,0,0,, ,train,190.0,3600.0
2949,FITfiles/2024-08-04/Beelink1_20240804_144500_59.fit,2024-08-04 14:45:00,0,0,, ,train,190.0,3600.0
2907,FITfiles/2024-08-04/Beelink1_20240804_150000_59.fit,2024-08-04 15:00:00,0,0,, ,train,190.0,3600.0
2912,FITfiles/2024-08-04/Beelink1_20240804_151500_59.fit,2024-08-04 15:15:00,0,0,, ,train,190.0,3600.0
2921,FITfiles/2024-08-04/Beelink1_20240804_153000_59.fit,2024-08-04 15:30:00,0,0,, ,train,190.0,3600.0
2926,FITfiles/2024-08-04/Beelink1_20240804_154500_59.fit,2024-08-04 15:45:00,0,0,, ,train,190.0,3600.0
2911,FITfiles/2024-08-04/Beelink1_20240804_160000_59.fit,2024-08-04 16:00:00,0,0,, ,valid,190.0,3600.0
2910,FITfiles/2024-08-04/Beelink1_20240804_161500_59.fit,2024-08-04 16:15:00,0,0,, ,train,190.0,3592.0
2920,FITfiles/2024-08-04/Beelink1_20240804_163000_59.fit,2024-08-04 16:30:00,0,0,, ,valid,190.0,3600.0
2919,FITfiles/2024-08-04/Beelink1_20240804_164500_59.fit,2024-08-04 16:45:00,0,0,, ,train,190.0,3600.0
2900,FITfiles/2024-08-04/Beelink1_20240804_170000_59.fit,2024-08-04 17:00:00,0,0,, ,train,190.0,3600.0
2917,FITfiles/2024-08-04/Beelink1_20240804_171500_59.fit,2024-08-04 17:15:00,0,0,, ,train,190.0,3600.0
2897,FITfiles/2024-08-04/Beelink1_20240804_173000_59.fit,2024-08-04 17:30:00,0,0,, ,valid,190.0,3600.0
2904,FITfiles/2024-08-04/Beelink1_20240804_174500_59.fit,2024-08-04 17:45:00,0,0,, ,test,190.0,3600.0
2909,FITfiles/2024-08-04/Beelink1_20240804_180000_59.fit,2024-08-04 18:00:00,0,0,, ,test,190.0,3600.0
2903,FITfiles/2024-08-04/Beelink1_20240804_181500_59.fit,2024-08-04 18:15:00,0,0,, ,train,190.0,3592.0
2908,FITfiles/2024-08-04/Beelink1_20240804_183000_59.fit,2024-08-04 18:30:00,0,0,, ,valid,190.0,3600.0
2898,FITfiles/2024-08-04/Beelink1_20240804_184500_59.fit,2024-08-04 18:45:00,0,0,, ,test,190.0,3600.0
2896,FITfiles/2024-08-04/Beelink1_20240804_190000_59.fit,2024-08-04 19:00:00,0,0,, ,train,190.0,3600.0
2887,FITfiles/2024-08-04/Beelink1_20240804_191500_59.fit,2024-08-04 19:15:00,0,0,, ,train,190.0,3600.0
2894,FITfiles/2024-08-04/Beelink1_20240804_193000_59.fit,2024-08-04 19:30:00,0,0,, ,test,190.0,3600.0
2905,FITfiles/2024-08-04/Beelink1_20240804_194500_59.fit,2024-08-04 19:45:00,0,0,, ,test,190.0,3600.0
2893,FITfiles/2024-08-04/Beelink1_20240804_200000_59.fit,2024-08-04 20:00:00,0,0,, ,train,190.0,3600.0
2888,FITfiles/2024-08-04/Beelink1_20240804_201459_59.fit,2024-08-04 20:14:59,0,0,, ,train,190.0,3593.0
2885,FITfiles/2024-08-04/Beelink1_20240804_203000_59.fit,2024-08-04 20:30:00,0,0,, ,train,190.0,3600.0
2882,FITfiles/2024-08-04/Beelink1_20240804_204500_59.fit,2024-08-04 20:45:00,0,0,, ,train,190.0,3590.0
4166,FITfiles/2024-08-05/Beelink1_20240805_063000_59.fit,2024-08-05 06:30:00,0,0,, ,train,190.0,3600.0
4167,FITfiles/2024-08-05/Beelink1_20240805_064500_59.fit,2024-08-05 06:45:00,0,0,, ,train,190.0,3600.0
4163,FITfiles/2024-08-05/Beelink1_20240805_070000_59.fit,2024-08-05 07:00:00,0,0,, ,train,190.0,3600.0
4169,FITfiles/2024-08-05/Beelink1_20240805_071500_59.fit,2024-08-05 07:15:00,0,0,, ,train,190.0,3600.0
4165,FITfiles/2024-08-05/Beelink1_20240805_073000_59.fit,2024-08-05 07:30:00,0,0,, ,train,190.0,3600.0
4153,FITfiles/2024-08-05/Beelink1_20240805_074500_59.fit,2024-08-05 07:45:00,0,0,, ,test,190.0,3600.0
4170,FITfiles/2024-08-05/Beelink1_20240805_080000_59.fit,2024-08-05 08:00:00,0,0,, ,valid,190.0,3600.0
4155,FITfiles/2024-08-05/Beelink1_20240805_081500_59.fit,2024-08-05 08:15:00,0,0,, ,valid,190.0,3593.0
4160,FITfiles/2024-08-05/Beelink1_20240805_083000_59.fit,2024-08-05 08:30:00,0,0,, ,train,190.0,3600.0
4162,FITfiles/2024-08-05/Beelink1_20240805_084500_59.fit,2024-08-05 08:45:00,0,0,, ,test,190.0,3600.0
4171,FITfiles/2024-08-05/Beelink1_20240805_090000_59.fit,2024-08-05 09:00:00,0,0,, ,train,190.0,3600.0
4164,FITfiles/2024-08-05/Beelink1_20240805_091500_59.fit,2024-08-05 09:15:00,0,0,, ,test,190.0,3600.0
4154,FITfiles/2024-08-05/Beelink1_20240805_093000_59.fit,2024-08-05 09:30:00,0,0,, ,train,190.0,3600.0
4173,FITfiles/2024-08-05/Beelink1_20240805_094500_59.fit,2024-08-05 09:45:00,0,0,, ,test,190.0,3600.0
4152,FITfiles/2024-08-05/Beelink1_20240805_100000_59.fit,2024-08-05 10:00:00,0,0,, ,test,190.0,3600.0
4174,FITfiles/2024-08-05/Beelink1_20240805_101500_59.fit,2024-08-05 10:15:00,0,0,, ,train,190.0,3600.0
4149,FITfiles/2024-08-05/Beelink1_20240805_102959_59.fit,2024-08-05 10:29:59,0,0,, ,test,190.0,3600.0
4161,FITfiles/2024-08-05/Beelink1_20240805_104459_59.fit,2024-08-05 10:44:59,0,0,, ,test,190.0,3600.0
4151,FITfiles/2024-08-05/Beelink1_20240805_105959_59.fit,2024-08-05 10:59:59,0,0,, ,train,190.0,3600.0
4150,FITfiles/2024-08-05/Beelink1_20240805_111459_59.fit,2024-08-05 11:14:59,0,0,, ,train,190.0,3600.0
4147,FITfiles/2024-08-05/Beelink1_20240805_112959_59.fit,2024-08-05 11:29:59,0,0,, ,valid,190.0,3600.0
4158,FITfiles/2024-08-05/Beelink1_20240805_114459_59.fit,2024-08-05 11:44:59,0,0,, ,train,190.0,3600.0
4156,FITfiles/2024-08-05/Beelink1_20240805_115959_59.fit,2024-08-05 11:59:59,0,0,, ,train,190.0,3600.0
4143,FITfiles/2024-08-05/Beelink1_20240805_121459_59.fit,2024-08-05 12:14:59,0,0,, ,valid,190.0,3595.0
4168,FITfiles/2024-08-05/Beelink1_20240805_123000_59.fit,2024-08-05 12:30:00,0,0,, ,train,190.0,3600.0
4148,FITfiles/2024-08-05/Beelink1_20240805_124500_59.fit,2024-08-05 12:45:00,0,0,, ,test,190.0,3600.0
4145,FITfiles/2024-08-05/Beelink1_20240805_130000_59.fit,2024-08-05 13:00:00,0,0,, ,valid,190.0,3600.0
4159,FITfiles/2024-08-05/Beelink1_20240805_131500_59.fit,2024-08-05 13:15:00,0,0,, ,test,190.0,3600.0
4157,FITfiles/2024-08-05/Beelink1_20240805_133000_59.fit,2024-08-05 13:30:00,0,0,, ,train,190.0,3600.0
4172,FITfiles/2024-08-05/Beelink1_20240805_134500_59.fit,2024-08-05 13:45:00,0,0,, ,train,190.0,3600.0
4134,FITfiles/2024-08-05/Beelink1_20240805_140000_59.fit,2024-08-05 14:00:00,0,0,, ,train,190.0,3600.0
4140,FITfiles/2024-08-05/Beelink1_20240805_141500_59.fit,2024-08-05 14:15:00,0,0,, ,train,190.0,3593.0
4137,FITfiles/2024-08-05/Beelink1_20240805_143000_59.fit,2024-08-05 14:30:00,0,0,, ,test,190.0,3600.0
4146,FITfiles/2024-08-05/Beelink1_20240805_144500_59.fit,2024-08-05 14:45:00,0,0,, ,train,190.0,3600.0
4139,FITfiles/2024-08-05/Beelink1_20240805_150000_59.fit,2024-08-05 15:00:00,0,0,, ,train,190.0,3600.0
4132,FITfiles/2024-08-05/Beelink1_20240805_151500_59.fit,2024-08-05 15:15:00,0,0,, ,valid,190.0,3600.0
4129,FITfiles/2024-08-05/Beelink1_20240805_153000_59.fit,2024-08-05 15:30:00,0,0,, ,train,190.0,3600.0
4135,FITfiles/2024-08-05/Beelink1_20240805_154500_59.fit,2024-08-05 15:45:00,0,0,, ,train,190.0,3600.0
4122,FITfiles/2024-08-05/Beelink1_20240805_160000_59.fit,2024-08-05 16:00:00,0,0,, ,train,190.0,3600.0
4141,FITfiles/2024-08-05/Beelink1_20240805_161500_59.fit,2024-08-05 16:15:00,0,0,, ,train,190.0,3593.0
4126,FITfiles/2024-08-05/Beelink1_20240805_163000_59.fit,2024-08-05 16:30:00,0,0,, ,valid,190.0,3600.0
4138,FITfiles/2024-08-05/Beelink1_20240805_164500_59.fit,2024-08-05 16:45:00,0,0,, ,train,190.0,3600.0
4121,FITfiles/2024-08-05/Beelink1_20240805_170000_59.fit,2024-08-05 17:00:00,0,0,, ,test,190.0,3600.0
4127,FITfiles/2024-08-05/Beelink1_20240805_171500_59.fit,2024-08-05 17:15:00,0,0,, ,test,190.0,3600.0
4144,FITfiles/2024-08-05/Beelink1_20240805_173000_59.fit,2024-08-05 17:30:00,0,0,, ,valid,190.0,3600.0
4136,FITfiles/2024-08-05/Beelink1_20240805_174500_59.fit,2024-08-05 17:45:00,0,0,, ,valid,190.0,3600.0
4124,FITfiles/2024-08-05/Beelink1_20240805_180000_59.fit,2024-08-05 18:00:00,0,0,, ,train,190.0,3600.0
4120,FITfiles/2024-08-05/Beelink1_20240805_181500_59.fit,2024-08-05 18:15:00,0,0,, ,train,190.0,3592.0
4128,FITfiles/2024-08-05/Beelink1_20240805_183000_59.fit,2024-08-05 18:30:00,0,0,, ,train,190.0,3600.0
4115,FITfiles/2024-08-05/Beelink1_20240805_184500_59.fit,2024-08-05 18:45:00,0,0,, ,train,190.0,3600.0
4113,FITfiles/2024-08-05/Beelink1_20240805_190000_59.fit,2024-08-05 19:00:00,0,0,, ,train,190.0,3600.0
4117,FITfiles/2024-08-05/Beelink1_20240805_191500_59.fit,2024-08-05 19:15:00,0,0,, ,train,190.0,3600.0
4116,FITfiles/2024-08-05/Beelink1_20240805_193000_59.fit,2024-08-05 19:30:00,0,0,, ,train,190.0,3600.0
4133,FITfiles/2024-08-05/Beelink1_20240805_194500_59.fit,2024-08-05 19:45:00,0,0,, ,train,190.0,3600.0
4118,FITfiles/2024-08-05/Beelink1_20240805_200000_59.fit,2024-08-05 20:00:00,0,0,, ,train,190.0,3600.0
4106,FITfiles/2024-08-05/Beelink1_20240805_201500_59.fit,2024-08-05 20:15:00,0,0,, ,train,190.0,3592.0
4102,FITfiles/2024-08-05/Beelink1_20240805_203000_59.fit,2024-08-05 20:30:00,0,0,, ,train,190.0,3600.0
4119,FITfiles/2024-08-05/Beelink1_20240805_204500_59.fit,2024-08-05 20:45:00,0,0,, ,train,190.0,3591.0
4250,FITfiles/2024-08-06/Beelink1_20240806_063000_59.fit,2024-08-06 06:30:00,0,0,, ,train,190.0,3600.0
4249,FITfiles/2024-08-06/Beelink1_20240806_064500_59.fit,2024-08-06 06:45:00,0,0,, ,valid,190.0,3600.0
4247,FITfiles/2024-08-06/Beelink1_20240806_070000_59.fit,2024-08-06 07:00:00,0,0,, ,test,190.0,3600.0
4255,FITfiles/2024-08-06/Beelink1_20240806_071500_59.fit,2024-08-06 07:15:00,0,0,, ,test,190.0,3600.0
4267,FITfiles/2024-08-06/Beelink1_20240806_073000_59.fit,2024-08-06 07:30:00,0,0,, ,train,190.0,3600.0
4237,FITfiles/2024-08-06/Beelink1_20240806_074500_59.fit,2024-08-06 07:45:00,0,0,, ,train,190.0,3600.0
4268,FITfiles/2024-08-06/Beelink1_20240806_080000_59.fit,2024-08-06 08:00:00,0,0,, ,train,190.0,3600.0
4266,FITfiles/2024-08-06/Beelink1_20240806_081500_59.fit,2024-08-06 08:15:00,0,0,, ,train,190.0,3593.0
4236,FITfiles/2024-08-06/Beelink1_20240806_083000_59.fit,2024-08-06 08:30:00,0,0,, ,train,190.0,3600.0
4246,FITfiles/2024-08-06/Beelink1_20240806_084500_59.fit,2024-08-06 08:45:00,0,0,, ,train,190.0,3600.0
4239,FITfiles/2024-08-06/Beelink1_20240806_090000_59.fit,2024-08-06 09:00:00,0,0,, ,train,190.0,3600.0
4229,FITfiles/2024-08-06/Beelink1_20240806_091500_59.fit,2024-08-06 09:15:00,0,0,, ,train,190.0,3600.0
4258,FITfiles/2024-08-06/Beelink1_20240806_093000_59.fit,2024-08-06 09:30:00,0,0,, ,train,190.0,3600.0
4231,FITfiles/2024-08-06/Beelink1_20240806_094500_59.fit,2024-08-06 09:45:00,0,0,, ,test,190.0,3600.0
4225,FITfiles/2024-08-06/Beelink1_20240806_100000_59.fit,2024-08-06 10:00:00,0,0,, ,train,190.0,3600.0
4221,FITfiles/2024-08-06/Beelink1_20240806_101500_59.fit,2024-08-06 10:15:00,0,0,, ,train,190.0,3600.0
4220,FITfiles/2024-08-06/Beelink1_20240806_103000_59.fit,2024-08-06 10:30:00,0,0,, ,train,190.0,3600.0
4224,FITfiles/2024-08-06/Beelink1_20240806_104459_59.fit,2024-08-06 10:44:59,0,0,, ,train,190.0,3600.0
4215,FITfiles/2024-08-06/Beelink1_20240806_105959_59.fit,2024-08-06 10:59:59,0,0,, ,valid,190.0,3600.0
4218,FITfiles/2024-08-06/Beelink1_20240806_111459_59.fit,2024-08-06 11:14:59,0,0,, ,train,190.0,3600.0
4210,FITfiles/2024-08-06/Beelink1_20240806_112959_59.fit,2024-08-06 11:29:59,0,0,, ,test,190.0,3600.0
4213,FITfiles/2024-08-06/Beelink1_20240806_114459_59.fit,2024-08-06 11:44:59,0,0,, ,test,190.0,3600.0
4223,FITfiles/2024-08-06/Beelink1_20240806_115959_59.fit,2024-08-06 11:59:59,0,0,, ,train,190.0,3600.0
4227,FITfiles/2024-08-06/Beelink1_20240806_121459_59.fit,2024-08-06 12:14:59,0,0,, ,train,190.0,3595.0
4202,FITfiles/2024-08-06/Beelink1_20240806_123000_59.fit,2024-08-06 12:30:00,0,0,, ,valid,190.0,3600.0
4203,FITfiles/2024-08-06/Beelink1_20240806_124500_59.fit,2024-08-06 12:45:00,0,0,, ,train,190.0,3600.0
4205,FITfiles/2024-08-06/Beelink1_20240806_130000_59.fit,2024-08-06 13:00:00,0,0,, ,train,190.0,3600.0
4201,FITfiles/2024-08-06/Beelink1_20240806_131500_59.fit,2024-08-06 13:15:00,0,0,, ,valid,190.0,3600.0
4206,FITfiles/2024-08-06/Beelink1_20240806_133000_59.fit,2024-08-06 13:30:00,0,0,, ,test,190.0,3600.0
4241,FITfiles/2024-08-06/Beelink1_20240806_134500_59.fit,2024-08-06 13:45:00,0,0,, ,test,190.0,3600.0
4209,FITfiles/2024-08-06/Beelink1_20240806_140000_59.fit,2024-08-06 14:00:00,0,0,, ,valid,190.0,3600.0
4197,FITfiles/2024-08-06/Beelink1_20240806_141500_59.fit,2024-08-06 14:15:00,0,0,, ,valid,190.0,3593.0
4216,FITfiles/2024-08-06/Beelink1_20240806_143000_59.fit,2024-08-06 14:30:00,0,0,, ,train,190.0,3600.0
4198,FITfiles/2024-08-06/Beelink1_20240806_144500_59.fit,2024-08-06 14:45:00,0,0,, ,valid,190.0,3600.0
4193,FITfiles/2024-08-06/Beelink1_20240806_150000_59.fit,2024-08-06 15:00:00,0,0,, ,test,190.0,3600.0
4204,FITfiles/2024-08-06/Beelink1_20240806_151500_59.fit,2024-08-06 15:15:00,0,0,, ,valid,190.0,3600.0
4199,FITfiles/2024-08-06/Beelink1_20240806_153000_59.fit,2024-08-06 15:30:00,0,0,, ,train,190.0,3600.0
4195,FITfiles/2024-08-06/Beelink1_20240806_154500_59.fit,2024-08-06 15:45:00,0,0,, ,train,190.0,3600.0
4191,FITfiles/2024-08-06/Beelink1_20240806_160000_59.fit,2024-08-06 16:00:00,0,0,, ,train,190.0,3600.0
4192,FITfiles/2024-08-06/Beelink1_20240806_161500_59.fit,2024-08-06 16:15:00,0,0,, ,train,190.0,3592.0
4187,FITfiles/2024-08-06/Beelink1_20240806_163000_59.fit,2024-08-06 16:30:00,0,0,, ,test,190.0,3600.0
4194,FITfiles/2024-08-06/Beelink1_20240806_164500_59.fit,2024-08-06 16:45:00,0,0,, ,train,190.0,3600.0
4200,FITfiles/2024-08-06/Beelink1_20240806_170000_59.fit,2024-08-06 17:00:00,0,0,, ,test,190.0,3600.0
4185,FITfiles/2024-08-06/Beelink1_20240806_171500_59.fit,2024-08-06 17:15:00,0,0,, ,test,190.0,3600.0
4190,FITfiles/2024-08-06/Beelink1_20240806_173000_59.fit,2024-08-06 17:30:00,0,0,, ,valid,190.0,3600.0
4181,FITfiles/2024-08-06/Beelink1_20240806_174500_59.fit,2024-08-06 17:45:00,0,0,, ,train,190.0,3600.0
4212,FITfiles/2024-08-06/Beelink1_20240806_180000_59.fit,2024-08-06 18:00:00,0,0,, ,train,190.0,3600.0
4180,FITfiles/2024-08-06/Beelink1_20240806_181500_59.fit,2024-08-06 18:15:00,0,0,, ,train,190.0,3592.0
4186,FITfiles/2024-08-06/Beelink1_20240806_183000_59.fit,2024-08-06 18:30:00,0,0,, ,train,190.0,3600.0
4228,FITfiles/2024-08-06/Beelink1_20240806_184500_59.fit,2024-08-06 18:45:00,0,0,, ,train,190.0,3600.0
4184,FITfiles/2024-08-06/Beelink1_20240806_190000_59.fit,2024-08-06 19:00:00,0,0,, ,train,190.0,3600.0
4196,FITfiles/2024-08-06/Beelink1_20240806_191500_59.fit,2024-08-06 19:15:00,0,0,, ,train,190.0,3600.0
4188,FITfiles/2024-08-06/Beelink1_20240806_193000_59.fit,2024-08-06 19:30:00,0,0,, ,train,190.0,3600.0
4177,FITfiles/2024-08-06/Beelink1_20240806_194500_59.fit,2024-08-06 19:45:00,0,0,, ,train,190.0,3600.0
4183,FITfiles/2024-08-06/Beelink1_20240806_200000_59.fit,2024-08-06 20:00:00,0,0,, ,test,190.0,3600.0
4179,FITfiles/2024-08-06/Beelink1_20240806_201500_59.fit,2024-08-06 20:15:00,0,0,, ,train,190.0,3592.0
4182,FITfiles/2024-08-06/Beelink1_20240806_203000_59.fit,2024-08-06 20:30:00,0,0,, ,train,190.0,3600.0
4189,FITfiles/2024-08-06/Beelink1_20240806_204500_59.fit,2024-08-06 20:45:00,0,0,, ,train,190.0,3591.0
5822,FITfiles/2024-08-07/Beelink1_20240807_063000_59.fit,2024-08-07 06:30:00,0,0,, ,train,190.0,3600.0
5821,FITfiles/2024-08-07/Beelink1_20240807_064500_59.fit,2024-08-07 06:45:00,0,0,, ,train,190.0,3600.0
5817,FITfiles/2024-08-07/Beelink1_20240807_070000_59.fit,2024-08-07 07:00:00,0,0,, ,train,190.0,3600.0
5825,FITfiles/2024-08-07/Beelink1_20240807_071500_59.fit,2024-08-07 07:15:00,0,0,, ,valid,190.0,3600.0
5810,FITfiles/2024-08-07/Beelink1_20240807_073000_59.fit,2024-08-07 07:30:00,0,0,, ,valid,190.0,3600.0
5826,FITfiles/2024-08-07/Beelink1_20240807_074500_59.fit,2024-08-07 07:45:00,0,0,, ,train,190.0,3600.0
5815,FITfiles/2024-08-07/Beelink1_20240807_080000_59.fit,2024-08-07 08:00:00,0,0,, ,train,190.0,3600.0
5816,FITfiles/2024-08-07/Beelink1_20240807_081500_59.fit,2024-08-07 08:15:00,0,0,, ,train,190.0,3592.0
5812,FITfiles/2024-08-07/Beelink1_20240807_083000_59.fit,2024-08-07 08:30:00,0,0,, ,valid,190.0,3600.0
5805,FITfiles/2024-08-07/Beelink1_20240807_084500_59.fit,2024-08-07 08:45:00,0,0,, ,train,190.0,3600.0
5802,FITfiles/2024-08-07/Beelink1_20240807_090000_59.fit,2024-08-07 09:00:00,0,0,, ,train,190.0,3600.0
5801,FITfiles/2024-08-07/Beelink1_20240807_091500_59.fit,2024-08-07 09:15:00,0,0,, ,test,190.0,3600.0
5814,FITfiles/2024-08-07/Beelink1_20240807_093000_59.fit,2024-08-07 09:30:00,0,0,, ,test,190.0,3600.0
5803,FITfiles/2024-08-07/Beelink1_20240807_094500_59.fit,2024-08-07 09:45:00,0,0,, ,train,190.0,3600.0
5804,FITfiles/2024-08-07/Beelink1_20240807_100000_59.fit,2024-08-07 10:00:00,0,0,, ,train,190.0,3600.0
5806,FITfiles/2024-08-07/Beelink1_20240807_101500_59.fit,2024-08-07 10:15:00,0,0,, ,train,190.0,3600.0
5796,FITfiles/2024-08-07/Beelink1_20240807_103000_59.fit,2024-08-07 10:30:00,0,0,, ,train,190.0,3600.0
5799,FITfiles/2024-08-07/Beelink1_20240807_104459_59.fit,2024-08-07 10:44:59,0,0,, ,train,190.0,3600.0
5808,FITfiles/2024-08-07/Beelink1_20240807_105959_59.fit,2024-08-07 10:59:59,0,0,, ,test,190.0,3600.0
5807,FITfiles/2024-08-07/Beelink1_20240807_111459_59.fit,2024-08-07 11:14:59,0,0,, ,train,190.0,3600.0
5793,FITfiles/2024-08-07/Beelink1_20240807_112959_59.fit,2024-08-07 11:29:59,0,0,, ,train,190.0,3600.0
5797,FITfiles/2024-08-07/Beelink1_20240807_114459_59.fit,2024-08-07 11:44:59,0,0,, ,train,190.0,3600.0
5811,FITfiles/2024-08-07/Beelink1_20240807_115959_59.fit,2024-08-07 11:59:59,0,0,, ,train,190.0,3600.0
5819,FITfiles/2024-08-07/Beelink1_20240807_121459_59.fit,2024-08-07 12:14:59,0,0,, ,train,190.0,3595.0
