,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,filename,datetime,burst,burst_type,initial_mse,link,split,spectrogram_f,spectrogram_t
736,736,2441,4111,FITfiles/2024-05-29/UMICH_20240529_111459_59.fit,2024-05-29 11:14:59,0,0,10830.654296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/29/MEXICO-LANCE-B_20240529_151459_62.fit.gz,train,190.0,3600.0
737,737,8196,8257,FITfiles/2024-10-04/UMICH_20241004_063000_59.fit,2024-10-04 06:30:00,0,0,34970.88671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/04/USA-BOSTON_20241004_103000_63.fit.gz,train,190.0,3600.0
738,738,7055,9458,FITfiles/2024-09-14/UMICH_20240914_063000_59.fit,2024-09-14 06:30:00,0,0,11228.3271484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/14/GREENLAND_20240914_103000_63.fit.gz,train,190.0,3600.0
739,739,1292,3771,FITfiles/2024-04-23/Beelink1_20240423_190000_59.fit,2024-04-23 19:00:00,0,0,22466.529296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/23/USA-BOSTON_20240423_230000_63.fit.gz,train,190.0,3600.0
740,740,1147,2340,FITfiles/2024-04-21/Beelink1_20240421_114500_59.fit,2024-04-21 11:45:00,0,0,22423.302734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/21/USA-BOSTON_20240421_154500_63.fit.gz,train,190.0,3600.0
741,741,4778,5009,FITfiles/2024-07-15/Beelink1_20240715_103000_59.fit,2024-07-15 10:30:00,0,0,10102.6865234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/15/ALASKA-HAARP_20240715_143000_63.fit.gz,test,190.0,3600.0
742,742,5912,4340,FITfiles/2024-08-03/Beelink1_20240803_164500_59.fit,2024-08-03 16:45:00,0,0,9950.3759765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/03/MEXICO-LANCE-A_20240803_204500_63.fit.gz,train,190.0,3600.0
743,743,2583,3620,FITfiles/2024-06-01/UMICH_20240601_083000_59.fit,2024-06-01 08:30:00,0,0,11543.5341796875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/01/MEXICO-LANCE-B_20240601_123000_62.fit.gz,valid,190.0,3600.0
744,744,8625,32,FITfiles/2024-10-25/Beelink1_20241025_064500_59.fit,2024-10-25 06:45:00,0,0,35099.4140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/25/GREENLAND_20241025_104500_63.fit.gz,test,190.0,3600.0
745,745,8809,464,FITfiles/2024-10-28/Beelink1_20241028_091500_59.fit,2024-10-28 09:15:00,0,0,37073.97265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/28/USA-BOSTON_20241028_131500_63.fit.gz,test,190.0,3600.0
746,746,5851,4243,FITfiles/2024-08-02/Beelink1_20240802_160000_59.fit,2024-08-02 16:00:00,0,0,9977.263671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/02/MEXICO-LANCE-B_20240802_200000_62.fit.gz,train,190.0,3600.0
747,747,2190,3234,FITfiles/2024-05-25/UMICH_20240525_064500_59.fit,2024-05-25 06:45:00,0,0,11145.662109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/25/USA-BOSTON_20240525_104500_63.fit.gz,test,190.0,3600.0
748,748,9376,9132,FITfiles/2024-11-06/Beelink1_20241106_203000_59.fit,2024-11-06 20:30:00,0,0,37371.59375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/07/ALASKA-HAARP_20241107_013000_63.fit.gz,valid,190.0,3600.0
749,749,8843,545,FITfiles/2024-10-28/Beelink1_20241028_174500_59.fit,2024-10-28 17:45:00,0,0,37265.78515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/28/GREENLAND_20241028_214500_63.fit.gz,train,190.0,3600.0
750,750,2656,7177,FITfiles/2024-06-02/UMICH_20240602_080000_59.fit,2024-06-02 08:00:00,0,0,10704.8623046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/02/MEXICO-LANCE-B_20240602_120000_62.fit.gz,train,190.0,3600.0
751,751,8060,7407,FITfiles/2024-10-01/UMICH_20241001_160000_59.fit,2024-10-01 16:00:00,0,0,34154.98828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/01/ALASKA-HAARP_20241001_200000_63.fit.gz,test,190.0,3600.0
752,752,8201,8275,FITfiles/2024-10-04/UMICH_20241004_074500_59.fit,2024-10-04 07:45:00,0,0,36877.8515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/04/USA-BOSTON_20241004_114500_63.fit.gz,train,190.0,3600.0
753,753,2972,7216,FITfiles/2024-06-07/UMICH_20240607_143000_59.fit,2024-06-07 14:30:00,0,0,10764.208984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/07/MEXICO-LANCE-B_20240607_183000_62.fit.gz,train,190.0,3600.0
754,754,93,3732,FITfiles/2024-03-10/Beelink1_20240310_124500_59.fit,2024-03-10 12:45:00,0,0,11611.28515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/10/USA-BOSTON_20240310_164500_63.fit.gz,train,190.0,3600.0
755,755,9118,500,FITfiles/2024-11-02/Beelink1_20241102_140000_59.fit,2024-11-02 14:00:00,0,0,35279.921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/02/ALASKA-HAARP_20241102_180000_63.fit.gz,train,190.0,3600.0
756,756,4045,2825,FITfiles/2024-06-26/UMICH_20240626_071500_59.fit,2024-06-26 07:15:00,0,0,10876.62890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/26/USA-BOSTON_20240626_111500_01.fit.gz,valid,190.0,3600.0
757,757,6076,4197,FITfiles/2024-08-06/Beelink1_20240806_141500_59.fit,2024-08-06 14:15:00,0,0,10119.810546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/06/MEXART_20240806_181500_59.fit.gz,valid,190.0,3593.0
758,758,8113,7306,FITfiles/2024-10-02/UMICH_20241002_144500_59.fit,2024-10-02 14:45:00,0,0,32719.7578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/02/ALASKA-HAARP_20241002_184500_63.fit.gz,valid,190.0,3600.0
759,759,4123,7826,FITfiles/2024-06-27/UMICH_20240627_121459_59.fit,2024-06-27 12:14:59,0,0,10707.9169921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/27/MEXICO-LANCE-B_20240627_161459_62.fit.gz,train,190.0,3595.0
760,760,1907,5128,FITfiles/2024-05-20/UMICH_20240520_083000_59.fit,2024-05-20 08:30:00,0,0,11408.54296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/20/MEXICO-LANCE-B_20240520_123000_62.fit.gz,valid,190.0,3600.0
761,761,5341,6102,FITfiles/2024-07-24/Beelink1_20240724_190000_59.fit,2024-07-24 19:00:00,0,0,10037.4560546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/24/MEXART_20240724_230000_59.fit.gz,train,190.0,3600.0
762,762,1889,2250,FITfiles/2024-05-19/UMICH_20240519_183000_59.fit,2024-05-19 18:30:00,0,0,10759.3623046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/19/USA-BOSTON_20240519_223000_63.fit.gz,train,190.0,3600.0
763,763,9715,1407,FITfiles/2024-11-12/Beelink1_20241112_191500_59.fit,2024-11-12 19:15:00,0,0,34113.27734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/13/ALASKA-HAARP_20241113_001500_63.fit.gz,valid,190.0,3600.0
764,764,8855,592,FITfiles/2024-10-28/Beelink1_20241028_204500_59.fit,2024-10-28 20:45:00,0,0,37817.3828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/29/ALASKA-HAARP_20241029_004500_63.fit.gz,test,190.0,3590.0
765,765,8690,1382,FITfiles/2024-10-26/Beelink1_20241026_083000_59.fit,2024-10-26 08:30:00,0,0,36840.875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/26/USA-BOSTON_20241026_123000_63.fit.gz,valid,190.0,3600.0
766,766,7603,7346,FITfiles/2024-09-23/UMICH_20240923_174500_59.fit,2024-09-23 17:45:00,0,0,35510.2578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/23/GREENLAND_20240923_214500_63.fit.gz,train,190.0,3600.0
767,767,7033,1534,FITfiles/2024-09-13/UMICH_20240913_154324_01.fit,2024-09-13 15:43:24,0,0,10301.1669921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/13/MEXICO-LANCE-B_20240913_194500_62.fit.gz,valid,190.0,3600.0
768,768,8386,723,FITfiles/2024-10-07/UMICH_20241007_103000_59.fit,2024-10-07 10:30:00,0,0,35234.38671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/07/USA-BOSTON_20241007_143000_63.fit.gz,test,190.0,3600.0
769,769,7710,6918,FITfiles/2024-09-25/UMICH_20240925_153000_59.fit,2024-09-25 15:30:00,0,0,33612.8359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/25/MEXICO-LANCE-B_20240925_193000_62.fit.gz,train,190.0,3600.0
770,770,7269,994,FITfiles/2024-09-17/UMICH_20240917_163000_59.fit,2024-09-17 16:30:00,0,0,10256.001953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/17/MEXICO-LANCE-A_20240917_203000_63.fit.gz,train,190.0,3600.0
771,771,8640,76,FITfiles/2024-10-25/Beelink1_20241025_103000_59.fit,2024-10-25 10:30:00,0,0,36410.25,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/25/USA-BOSTON_20241025_143000_63.fit.gz,train,190.0,3600.0
772,772,8147,7084,FITfiles/2024-10-03/UMICH_20241003_084500_59.fit,2024-10-03 08:45:00,0,0,36970.50390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/03/USA-BOSTON_20241003_124500_63.fit.gz,test,190.0,3600.0
773,773,1361,6313,FITfiles/2024-04-25/Beelink1_20240425_071500_59.fit,2024-04-25 07:15:00,0,0,23063.8359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/25/USA-BOSTON_20240425_111500_63.fit.gz,train,190.0,3600.0
774,774,4890,5914,FITfiles/2024-07-17/Beelink1_20240717_093000_59.fit,2024-07-17 09:30:00,0,0,10082.6845703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/17/MEXICO-LANCE-B_20240717_133000_62.fit.gz,train,190.0,3600.0
775,775,9123,506,FITfiles/2024-11-02/Beelink1_20241102_151500_59.fit,2024-11-02 15:15:00,0,0,36002.0703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/02/ALASKA-HAARP_20241102_191500_63.fit.gz,valid,190.0,3600.0
776,776,4568,2849,FITfiles/2024-07-05/Beelink1_20240705_164500_59.fit,2024-07-05 16:45:00,0,0,10013.3056640625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/05/USA-BOSTON_20240705_204500_63.fit.gz,train,190.0,3600.0
777,777,3984,4647,FITfiles/2024-06-25/UMICH_20240625_063000_59.fit,2024-06-25 06:30:00,0,0,11191.998046875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/25/USA-BOSTON_20240625_103000_63.fit.gz,train,190.0,3600.0
778,778,3068,8850,FITfiles/2024-06-09/UMICH_20240609_094500_59.fit,2024-06-09 09:45:00,0,0,10955.34375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/09/MEXICO-LANCE-B_20240609_134500_62.fit.gz,train,190.0,3600.0
779,779,4780,5010,FITfiles/2024-07-15/Beelink1_20240715_105959_59.fit,2024-07-15 10:59:59,0,0,10079.5771484375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/15/MEXICO-LANCE-B_20240715_145959_62.fit.gz,train,190.0,3600.0
780,780,5985,2885,FITfiles/2024-08-04/Beelink1_20240804_203000_59.fit,2024-08-04 20:30:00,0,0,10059.669921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/08/05/MEXART_20240805_003000_59.fit.gz,train,190.0,3600.0
781,781,8994,514,FITfiles/2024-10-31/Beelink1_20241031_120000_59.fit,2024-10-31 12:00:00,0,0,36716.390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/31/USA-BOSTON_20241031_160000_63.fit.gz,test,190.0,3600.0
782,782,1036,5316,FITfiles/2024-04-19/Beelink1_20240419_130000_59.fit,2024-04-19 13:00:00,0,0,22378.017578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/19/USA-BOSTON_20240419_170000_63.fit.gz,test,190.0,3600.0
783,783,6799,8972,FITfiles/2024-09-07/UMICH_20240907_174500_59.fit,2024-09-07 17:45:00,0,0,10128.158203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/07/GREENLAND_20240907_214500_63.fit.gz,train,190.0,3600.0
784,784,1180,2305,FITfiles/2024-04-21/Beelink1_20240421_200000_59.fit,2024-04-21 20:00:00,0,0,22468.478515625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/22/ALASKA-HAARP_20240422_000000_63.fit.gz,train,190.0,3600.0
785,785,2715,2029,FITfiles/2024-06-03/UMICH_20240603_081500_59.fit,2024-06-03 08:15:00,0,0,11107.4365234375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/03/MEXICO-LANCE-B_20240603_121500_62.fit.gz,train,190.0,3593.0
786,786,7301,358,FITfiles/2024-09-18/UMICH_20240918_100000_59.fit,2024-09-18 10:00:00,0,0,10848.8251953125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/18/USA-BOSTON_20240918_140000_63.fit.gz,train,190.0,3600.0
787,787,5619,6682,FITfiles/2024-07-29/Beelink1_20240729_160000_59.fit,2024-07-29 16:00:00,0,0,9963.830078125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/29/MEXICO-LANCE-B_20240729_200000_62.fit.gz,valid,190.0,3600.0
788,788,9059,146,FITfiles/2024-11-01/Beelink1_20241101_134500_59.fit,2024-11-01 13:45:00,0,0,37247.18359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/01/ALASKA-HAARP_20241101_174500_63.fit.gz,train,190.0,3600.0
789,789,4670,4722,FITfiles/2024-07-07/Beelink1_20240707_131500_59.fit,2024-07-07 13:15:00,0,0,10022.017578125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/07/USA-BOSTON_20240707_171500_01.fit.gz,train,190.0,3600.0
790,790,7522,180,FITfiles/2024-09-22/UMICH_20240922_071500_59.fit,2024-09-22 07:15:00,0,0,11082.1318359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/22/USA-BOSTON_20240922_111500_01.fit.gz,test,190.0,3600.0
791,791,4436,8745,FITfiles/2024-07-03/Beelink1_20240703_124500_59.fit,2024-07-03 12:45:00,0,0,10081.7138671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/03/USA-BOSTON_20240703_164500_63.fit.gz,train,190.0,3600.0
792,792,7213,1092,FITfiles/2024-09-16/UMICH_20240916_170000_59.fit,2024-09-16 17:00:00,0,0,10275.26171875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/16/MEXICO-LANCE-A_20240916_210000_63.fit.gz,train,190.0,3600.0
793,793,6949,8387,FITfiles/2024-09-10/UMICH_20240910_114459_59.fit,2024-09-10 11:44:59,0,0,10128.802734375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/10/MEXICO-LANCE-A_20240910_154500_63.fit.gz,test,190.0,3600.0
794,794,2071,4323,FITfiles/2024-05-22/UMICH_20240522_203000_59.fit,2024-05-22 20:30:00,0,0,10771.7509765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/23/ALASKA-HAARP_20240523_003000_63.fit.gz,test,190.0,3600.0
795,795,7851,5248,FITfiles/2024-09-28/UMICH_20240928_071500_59.fit,2024-09-28 07:15:00,0,0,35134.7890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/28/USA-BOSTON_20240928_111500_63.fit.gz,train,190.0,3600.0
796,796,939,7762,FITfiles/2024-04-17/Beelink1_20240417_174500_59.fit,2024-04-17 17:45:00,0,0,22460.279296875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/17/ALASKA-HAARP_20240417_214500_63.fit.gz,valid,190.0,3600.0
797,797,7002,8466,FITfiles/2024-09-11/UMICH_20240911_103000_59.fit,2024-09-11 10:30:00,0,0,10126.9560546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/11/USA-BOSTON_20240911_143000_63.fit.gz,train,190.0,3600.0
798,798,2941,7249,FITfiles/2024-06-07/UMICH_20240607_064500_59.fit,2024-06-07 06:45:00,0,0,10890.3369140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/07/USA-BOSTON_20240607_104500_63.fit.gz,valid,190.0,3600.0
799,799,7810,3112,FITfiles/2024-09-27/UMICH_20240927_113000_59.fit,2024-09-27 11:30:00,0,0,35689.70703125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/27/USA-BOSTON_20240927_153000_63.fit.gz,train,190.0,3600.0
800,800,107,3748,FITfiles/2024-03-10/Beelink1_20240310_161500_59.fit,2024-03-10 16:15:00,0,0,11586.0634765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/10/MEXICO-LANCE-B_20240310_201500_62.fit.gz,valid,190.0,3592.0
801,801,9160,872,FITfiles/2024-11-03/Beelink1_20241103_100000_59.fit,2024-11-03 10:00:00,0,0,37757.6875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/03/USA-BOSTON_20241103_150000_63.fit.gz,train,190.0,3600.0
802,802,4475,6482,FITfiles/2024-07-04/Beelink1_20240704_080000_59.fit,2024-07-04 08:00:00,0,0,10132.7158203125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/04/MEXICO-LANCE-B_20240704_120000_62.fit.gz,valid,190.0,3600.0
803,803,766,8477,FITfiles/2024-04-14/Beelink1_20240414_180000_59.fit,2024-04-14 18:00:00,0,0,21844.072265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/14/ALASKA-HAARP_20240414_220000_63.fit.gz,train,190.0,3600.0
804,804,2738,2004,FITfiles/2024-06-03/UMICH_20240603_140000_59.fit,2024-06-03 14:00:00,0,0,10418.7607421875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/03/USA-BOSTON_20240603_180000_62.fit.gz,train,190.0,3600.0
805,805,5419,8691,FITfiles/2024-07-26/Beelink1_20240726_093000_59.fit,2024-07-26 09:30:00,0,0,10106.94921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/26/MEXICO-LANCE-B_20240726_133000_62.fit.gz,train,190.0,3600.0
806,806,5042,2959,FITfiles/2024-07-19/Beelink1_20240719_183000_59.fit,2024-07-19 18:30:00,0,0,10023.9130859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/19/USA-BOSTON_20240719_223000_63.fit.gz,train,190.0,3600.0
807,807,1148,2329,FITfiles/2024-04-21/Beelink1_20240421_120000_59.fit,2024-04-21 12:00:00,0,0,22422.9609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/21/USA-BOSTON_20240421_160000_63.fit.gz,test,190.0,3600.0
808,808,2230,3173,FITfiles/2024-05-25/UMICH_20240525_164500_59.fit,2024-05-25 16:45:00,0,0,10421.2041015625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/05/25/MEXICO-LANCE-A_20240525_204500_63.fit.gz,test,190.0,3600.0
809,809,1359,6321,FITfiles/2024-04-25/Beelink1_20240425_064500_59.fit,2024-04-25 06:45:00,0,0,22868.513671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/25/USA-BOSTON_20240425_104500_63.fit.gz,train,190.0,3600.0
810,810,1664,6802,FITfiles/2024-04-30/Beelink1_20240430_103000_59.fit,2024-04-30 10:30:00,0,0,22251.2109375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/30/MEXICO-LANCE-A_20240430_143000_63.fit.gz,valid,190.0,3600.0
811,811,702,6603,FITfiles/2024-04-13/Beelink1_20240413_163000_59.fit,2024-04-13 16:30:00,0,0,21836.275390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/13/MEXICO-LANCE-B_20240413_203000_62.fit.gz,train,190.0,3600.0
812,812,9590,677,FITfiles/2024-11-10/Beelink1_20241110_170000_59.fit,2024-11-10 17:00:00,0,0,34633.3125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/10/GREENLAND_20241110_220000_63.fit.gz,train,190.0,3600.0
813,813,3593,6868,FITfiles/2024-06-18/UMICH_20240618_103000_59.fit,2024-06-18 10:30:00,0,0,10604.828125,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/18/MEXART_20240618_143000_59.fit.gz,train,190.0,3600.0
814,814,9567,633,FITfiles/2024-11-10/Beelink1_20241110_101500_59.fit,2024-11-10 10:15:00,0,0,37603.9375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/10/GREENLAND_20241110_151500_63.fit.gz,valid,190.0,3600.0
815,815,859,7681,FITfiles/2024-04-16/Beelink1_20240416_121500_59.fit,2024-04-16 12:15:00,0,0,22252.0625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/16/USA-BOSTON_20240416_161500_63.fit.gz,train,190.0,3590.0
816,816,4927,5896,FITfiles/2024-07-17/Beelink1_20240717_184500_59.fit,2024-07-17 18:45:00,0,0,10034.94140625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/17/USA-BOSTON_20240717_224500_63.fit.gz,valid,190.0,3600.0
817,817,3157,1744,FITfiles/2024-06-10/UMICH_20240610_173000_59.fit,2024-06-10 17:30:00,0,0,10413.4462890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/10/USA-BOSTON_20240610_213000_63.fit.gz,test,190.0,3600.0
818,818,2949,7238,FITfiles/2024-06-07/UMICH_20240607_084500_59.fit,2024-06-07 08:45:00,0,0,10844.8525390625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/07/MEXICO-LANCE-B_20240607_124500_62.fit.gz,train,190.0,3600.0
819,819,33,2390,FITfiles/2024-03-09/Beelink1_20240309_124500_59.fit,2024-03-09 12:45:00,0,0,13920.83984375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/09/MEXART_20240309_174500_59.fit.gz,train,190.0,3600.0
820,820,5016,2969,FITfiles/2024-07-19/Beelink1_20240719_115959_59.fit,2024-07-19 11:59:59,0,0,10089.93359375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/07/19/MEXICO-LANCE-B_20240719_160000_62.fit.gz,train,190.0,3600.0
821,821,1617,5938,FITfiles/2024-04-29/Beelink1_20240429_131500_59.fit,2024-04-29 13:15:00,0,0,21863.9765625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/04/29/USA-BOSTON_20240429_171500_63.fit.gz,valid,190.0,3600.0
822,822,8997,531,FITfiles/2024-10-31/Beelink1_20241031_124500_59.fit,2024-10-31 12:45:00,0,0,36650.5859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/10/31/USA-BOSTON_20241031_164500_63.fit.gz,train,190.0,3600.0
823,823,103,3726,FITfiles/2024-03-10/Beelink1_20240310_151500_59.fit,2024-03-10 15:15:00,0,0,11628.4599609375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/10/MEXICO-LANCE-B_20240310_191500_62.fit.gz,train,190.0,3600.0
824,824,332,3229,FITfiles/2024-03-30/Beelink1_20240330_184500_59.fit,2024-03-30 18:45:00,0,0,11575.255859375,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/30/MEXART_20240330_224500_59.fit.gz,train,190.0,3600.0
825,825,7388,1680,FITfiles/2024-09-19/UMICH_20240919_171500_59.fit,2024-09-19 17:15:00,0,0,10290.87890625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/09/19/MEXICO-LANCE-A_20240919_211500_63.fit.gz,test,190.0,3600.0
826,826,9451,1337,FITfiles/2024-11-08/Beelink1_20241108_101500_59.fit,2024-11-08 10:15:00,0,0,37832.265625,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/11/08/ALASKA-HAARP_20241108_151500_63.fit.gz,train,190.0,3600.0
827,827,293,3269,FITfiles/2024-03-30/Beelink1_20240330_090000_59.fit,2024-03-30 09:00:00,0,0,11529.13671875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/30/MEXICO-LANCE-B_20240330_130000_62.fit.gz,valid,190.0,3600.0
828,828,3838,2204,FITfiles/2024-06-22/UMICH_20240622_133000_59.fit,2024-06-22 13:30:00,0,0,10344.794921875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/06/22/MEXART_20240622_173000_59.fit.gz,train,190.0,3600.0
829,829,335,3217,FITfiles/2024-03-30/Beelink1_20240330_193000_59.fit,2024-03-30 19:30:00,0,0,11548.7685546875,http://soleil80.cs.technik.fhnw.ch/solarradio/data/2002-20yy_Callisto/2024/03/30/ALASKA-COHOE_20240330_233000_62.fit.gz,valid,190.0,3600.0
